
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.9783849385392446, 'l1_ratio': 0.8208212316139584, 'topK': 200, 'normalize': True} - results: ROC_AUC: 0.1404002, PRECISION: 0.0295449, PRECISION_RECALL_MIN_DEN: 0.1085374, RECALL: 0.1054388, MAP: 0.0482173, MRR: 0.0998709, NDCG: 0.0735610, F1: 0.0461545, HIT_RATE: 0.2954485, ARHR: 0.1131775, NOVELTY: 0.0052331, AVERAGE_POPULARITY: 0.0292776, DIVERSITY_MEAN_INTER_LIST: 0.9976315, DIVERSITY_HERFINDAHL: 0.9997455, COVERAGE_ITEM: 0.5889586, COVERAGE_ITEM_CORRECT: 0.0509798, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1626274, DIVERSITY_GINI: 0.2812040, SHANNON_ENTROPY: 13.0594025, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'alpha': 0.008799729542260938, 'l1_ratio': 0.29980880846317987, 'topK': 10, 'normalize': True} - results: ROC_AUC: 0.1502083, PRECISION: 0.0293720, PRECISION_RECALL_MIN_DEN: 0.1019669, RECALL: 0.0986750, MAP: 0.0511020, MRR: 0.1121427, NDCG: 0.0755391, F1: 0.0452646, HIT_RATE: 0.2937203, ARHR: 0.1265014, NOVELTY: 0.0051730, AVERAGE_POPULARITY: 0.0639845, DIVERSITY_MEAN_INTER_LIST: 0.9917138, DIVERSITY_HERFINDAHL: 0.9991539, COVERAGE_ITEM: 0.5836920, COVERAGE_ITEM_CORRECT: 0.0389220, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1606141, DIVERSITY_GINI: 0.2633374, SHANNON_ENTROPY: 12.5509602, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'alpha': 0.9823561926559764, 'l1_ratio': 0.2698167083184007, 'topK': 997, 'normalize': True} - results: ROC_AUC: 0.2000831, PRECISION: 0.0437204, PRECISION_RECALL_MIN_DEN: 0.1573732, RECALL: 0.1528302, MAP: 0.0726073, MRR: 0.1482773, NDCG: 0.1089229, F1: 0.0679894, HIT_RATE: 0.4372043, ARHR: 0.1730630, NOVELTY: 0.0048886, AVERAGE_POPULARITY: 0.0880735, DIVERSITY_MEAN_INTER_LIST: 0.9897315, DIVERSITY_HERFINDAHL: 0.9989557, COVERAGE_ITEM: 0.4889317, COVERAGE_ITEM_CORRECT: 0.0574937, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2247389, DIVERSITY_GINI: 0.1740162, SHANNON_ENTROPY: 11.9323442, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'alpha': 0.6966364414229366, 'l1_ratio': 0.3814261544472334, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.2013616, PRECISION: 0.0440082, PRECISION_RECALL_MIN_DEN: 0.1577167, RECALL: 0.1531320, MAP: 0.0733471, MRR: 0.1498996, NDCG: 0.1097330, F1: 0.0683672, HIT_RATE: 0.4400817, ARHR: 0.1750016, NOVELTY: 0.0048780, AVERAGE_POPULARITY: 0.0943997, DIVERSITY_MEAN_INTER_LIST: 0.9884704, DIVERSITY_HERFINDAHL: 0.9988296, COVERAGE_ITEM: 0.4725621, COVERAGE_ITEM_CORRECT: 0.0567392, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2259721, DIVERSITY_GINI: 0.1619768, SHANNON_ENTROPY: 11.7915318, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'alpha': 0.004053337071690089, 'l1_ratio': 0.9967016123935895, 'topK': 913, 'normalize': True} - results: ROC_AUC: 0.1769406, PRECISION: 0.0374412, PRECISION_RECALL_MIN_DEN: 0.1309381, RECALL: 0.1268283, MAP: 0.0615297, MRR: 0.1314082, NDCG: 0.0924714, F1: 0.0578126, HIT_RATE: 0.3744120, ARHR: 0.1517700, NOVELTY: 0.0047976, AVERAGE_POPULARITY: 0.1127614, DIVERSITY_MEAN_INTER_LIST: 0.9834502, DIVERSITY_HERFINDAHL: 0.9983276, COVERAGE_ITEM: 0.4384447, COVERAGE_ITEM_CORRECT: 0.0420481, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1966780, DIVERSITY_GINI: 0.1361549, SHANNON_ENTROPY: 11.3778255, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'alpha': 0.7182839716275486, 'l1_ratio': 0.3513318567968843, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.2014957, PRECISION: 0.0439619, PRECISION_RECALL_MIN_DEN: 0.1576512, RECALL: 0.1530736, MAP: 0.0735213, MRR: 0.1503330, NDCG: 0.1098581, F1: 0.0683057, HIT_RATE: 0.4396194, ARHR: 0.1753358, NOVELTY: 0.0048749, AVERAGE_POPULARITY: 0.0945626, DIVERSITY_MEAN_INTER_LIST: 0.9883912, DIVERSITY_HERFINDAHL: 0.9988217, COVERAGE_ITEM: 0.4718229, COVERAGE_ITEM_CORRECT: 0.0566083, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2259972, DIVERSITY_GINI: 0.1614009, SHANNON_ENTROPY: 11.7828688, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'alpha': 0.378003955604297, 'l1_ratio': 0.9929033302173673, 'topK': 6, 'normalize': True} - results: ROC_AUC: 0.1550895, PRECISION: 0.0304247, PRECISION_RECALL_MIN_DEN: 0.1085013, RECALL: 0.1052989, MAP: 0.0537369, MRR: 0.1146615, NDCG: 0.0792944, F1: 0.0472069, HIT_RATE: 0.3042473, ARHR: 0.1290318, NOVELTY: 0.0051753, AVERAGE_POPULARITY: 0.0528075, DIVERSITY_MEAN_INTER_LIST: 0.9869726, DIVERSITY_HERFINDAHL: 0.9986798, COVERAGE_ITEM: 0.6098402, COVERAGE_ITEM_CORRECT: 0.0449278, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1677363, DIVERSITY_GINI: 0.2615507, SHANNON_ENTROPY: 12.4113258, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'alpha': 0.22404594120903015, 'l1_ratio': 0.9928533119386747, 'topK': 956, 'normalize': False} - results: ROC_AUC: 0.1843069, PRECISION: 0.0395019, PRECISION_RECALL_MIN_DEN: 0.1379920, RECALL: 0.1335946, MAP: 0.0646671, MRR: 0.1367225, NDCG: 0.0970898, F1: 0.0609734, HIT_RATE: 0.3950192, ARHR: 0.1587458, NOVELTY: 0.0048195, AVERAGE_POPULARITY: 0.1094059, DIVERSITY_MEAN_INTER_LIST: 0.9845543, DIVERSITY_HERFINDAHL: 0.9984380, COVERAGE_ITEM: 0.4439731, COVERAGE_ITEM_CORRECT: 0.0460520, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2053353, DIVERSITY_GINI: 0.1407332, SHANNON_ENTROPY: 11.4614576, 

SearchBayesianSkopt-CV: New best config found. Config 38: {'alpha': 0.8329607471947823, 'l1_ratio': 0.3444742294779201, 'topK': 562, 'normalize': True} - results: ROC_AUC: 0.2020421, PRECISION: 0.0442939, PRECISION_RECALL_MIN_DEN: 0.1591954, RECALL: 0.1545744, MAP: 0.0738299, MRR: 0.1501930, NDCG: 0.1104519, F1: 0.0688547, HIT_RATE: 0.4429389, ARHR: 0.1756801, NOVELTY: 0.0049130, AVERAGE_POPULARITY: 0.0863485, DIVERSITY_MEAN_INTER_LIST: 0.9904358, DIVERSITY_HERFINDAHL: 0.9990261, COVERAGE_ITEM: 0.4903561, COVERAGE_ITEM_CORRECT: 0.0589028, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2271297, DIVERSITY_GINI: 0.1764391, SHANNON_ENTROPY: 11.9875962, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'alpha': 0.9990294594142972, 'l1_ratio': 0.1542810079547147, 'topK': 530, 'normalize': True} - results: ROC_AUC: 0.1986760, PRECISION: 0.0433677, PRECISION_RECALL_MIN_DEN: 0.1547053, RECALL: 0.1501405, MAP: 0.0718266, MRR: 0.1474062, NDCG: 0.1076673, F1: 0.0672950, HIT_RATE: 0.4336770, ARHR: 0.1721377, NOVELTY: 0.0048836, AVERAGE_POPULARITY: 0.0887984, DIVERSITY_MEAN_INTER_LIST: 0.9897371, DIVERSITY_HERFINDAHL: 0.9989562, COVERAGE_ITEM: 0.4870914, COVERAGE_ITEM_CORRECT: 0.0567392, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2224739, DIVERSITY_GINI: 0.1718787, SHANNON_ENTROPY: 11.9146843, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'alpha': 0.7646536421976002, 'l1_ratio': 0.4487183025215761, 'topK': 513, 'normalize': True} - results: ROC_AUC: 0.2028092, PRECISION: 0.0440853, PRECISION_RECALL_MIN_DEN: 0.1591486, RECALL: 0.1545946, MAP: 0.0736355, MRR: 0.1502301, NDCG: 0.1102549, F1: 0.0686036, HIT_RATE: 0.4408527, ARHR: 0.1755683, NOVELTY: 0.0049342, AVERAGE_POPULARITY: 0.0841395, DIVERSITY_MEAN_INTER_LIST: 0.9909381, DIVERSITY_HERFINDAHL: 0.9990763, COVERAGE_ITEM: 0.4966468, COVERAGE_ITEM_CORRECT: 0.0591954, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2265257, DIVERSITY_GINI: 0.1818898, SHANNON_ENTROPY: 12.0532031, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'alpha': 0.9992493724630979, 'l1_ratio': 0.0031850552412113773, 'topK': 57, 'normalize': False} - results: ROC_AUC: 0.1925579, PRECISION: 0.0417713, PRECISION_RECALL_MIN_DEN: 0.1466653, RECALL: 0.1420434, MAP: 0.0692364, MRR: 0.1436788, NDCG: 0.1033144, F1: 0.0645558, HIT_RATE: 0.4177130, ARHR: 0.1676281, NOVELTY: 0.0049469, AVERAGE_POPULARITY: 0.0800678, DIVERSITY_MEAN_INTER_LIST: 0.9920612, DIVERSITY_HERFINDAHL: 0.9991886, COVERAGE_ITEM: 0.5280231, COVERAGE_ITEM_CORRECT: 0.0563850, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2142444, DIVERSITY_GINI: 0.2003224, SHANNON_ENTROPY: 12.2015669, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'alpha': 0.5753793960767378, 'l1_ratio': 0.6551198481931277, 'topK': 994, 'normalize': True} - results: ROC_AUC: 0.2015228, PRECISION: 0.0440049, PRECISION_RECALL_MIN_DEN: 0.1579944, RECALL: 0.1534263, MAP: 0.0734237, MRR: 0.1502756, NDCG: 0.1098112, F1: 0.0683897, HIT_RATE: 0.4400494, ARHR: 0.1754374, NOVELTY: 0.0049179, AVERAGE_POPULARITY: 0.0901805, DIVERSITY_MEAN_INTER_LIST: 0.9896126, DIVERSITY_HERFINDAHL: 0.9989438, COVERAGE_ITEM: 0.4864216, COVERAGE_ITEM_CORRECT: 0.0574013, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2262237, DIVERSITY_GINI: 0.1729988, SHANNON_ENTROPY: 11.9289294, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'alpha': 0.9900350399894636, 'l1_ratio': 0.00038359847048952133, 'topK': 924, 'normalize': True} - results: ROC_AUC: 0.1942078, PRECISION: 0.0419646, PRECISION_RECALL_MIN_DEN: 0.1498014, RECALL: 0.1454109, MAP: 0.0699978, MRR: 0.1446440, NDCG: 0.1048173, F1: 0.0651317, HIT_RATE: 0.4196459, ARHR: 0.1680484, NOVELTY: 0.0048338, AVERAGE_POPULARITY: 0.0976361, DIVERSITY_MEAN_INTER_LIST: 0.9873473, DIVERSITY_HERFINDAHL: 0.9987173, COVERAGE_ITEM: 0.4645621, COVERAGE_ITEM_CORRECT: 0.0529740, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2172392, DIVERSITY_GINI: 0.1538314, SHANNON_ENTROPY: 11.6679945, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'alpha': 0.9972197545564496, 'l1_ratio': 0.31878732945323657, 'topK': 966, 'normalize': False} - results: ROC_AUC: 0.1950905, PRECISION: 0.0427519, PRECISION_RECALL_MIN_DEN: 0.1538688, RECALL: 0.1493319, MAP: 0.0704007, MRR: 0.1437713, NDCG: 0.1058534, F1: 0.0664714, HIT_RATE: 0.4275194, ARHR: 0.1680192, NOVELTY: 0.0049774, AVERAGE_POPULARITY: 0.0726048, DIVERSITY_MEAN_INTER_LIST: 0.9929660, DIVERSITY_HERFINDAHL: 0.9992791, COVERAGE_ITEM: 0.5253359, COVERAGE_ITEM_CORRECT: 0.0590876, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2199320, DIVERSITY_GINI: 0.2069472, SHANNON_ENTROPY: 12.3192461, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'alpha': 0.6099147698766554, 'l1_ratio': 0.5144916273823047, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.2012779, PRECISION: 0.0439836, PRECISION_RECALL_MIN_DEN: 0.1575357, RECALL: 0.1529771, MAP: 0.0732991, MRR: 0.1502104, NDCG: 0.1096395, F1: 0.0683209, HIT_RATE: 0.4398360, ARHR: 0.1753962, NOVELTY: 0.0048918, AVERAGE_POPULARITY: 0.0936416, DIVERSITY_MEAN_INTER_LIST: 0.9887499, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.4757498, COVERAGE_ITEM_CORRECT: 0.0567700, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2260476, DIVERSITY_GINI: 0.1647402, SHANNON_ENTROPY: 11.8279029, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'alpha': 0.6418601463736348, 'l1_ratio': 0.4766767604148348, 'topK': 1000, 'normalize': False} - results: ROC_AUC: 0.1969890, PRECISION: 0.0429271, PRECISION_RECALL_MIN_DEN: 0.1522012, RECALL: 0.1476595, MAP: 0.0710839, MRR: 0.1469123, NDCG: 0.1063746, F1: 0.0665155, HIT_RATE: 0.4292705, ARHR: 0.1715633, NOVELTY: 0.0048703, AVERAGE_POPULARITY: 0.0994843, DIVERSITY_MEAN_INTER_LIST: 0.9873615, DIVERSITY_HERFINDAHL: 0.9987187, COVERAGE_ITEM: 0.4642310, COVERAGE_ITEM_CORRECT: 0.0538980, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2202592, DIVERSITY_GINI: 0.1556173, SHANNON_ENTROPY: 11.6975461, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'alpha': 0.2935572172561491, 'l1_ratio': 0.0012222760540757662, 'topK': 922, 'normalize': True} - results: ROC_AUC: 0.1829615, PRECISION: 0.0391411, PRECISION_RECALL_MIN_DEN: 0.1371562, RECALL: 0.1328942, MAP: 0.0643936, MRR: 0.1364612, NDCG: 0.0967031, F1: 0.0604698, HIT_RATE: 0.3914105, ARHR: 0.1580986, NOVELTY: 0.0048045, AVERAGE_POPULARITY: 0.1095261, DIVERSITY_MEAN_INTER_LIST: 0.9844223, DIVERSITY_HERFINDAHL: 0.9984248, COVERAGE_ITEM: 0.4395226, COVERAGE_ITEM_CORRECT: 0.0455746, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2040518, DIVERSITY_GINI: 0.1365568, SHANNON_ENTROPY: 11.4153387, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'alpha': 0.39742901144498033, 'l1_ratio': 0.40256105227758454, 'topK': 999, 'normalize': True} - results: ROC_AUC: 0.1922666, PRECISION: 0.0417497, PRECISION_RECALL_MIN_DEN: 0.1474310, RECALL: 0.1429537, MAP: 0.0689846, MRR: 0.1436414, NDCG: 0.1033496, F1: 0.0646235, HIT_RATE: 0.4174966, ARHR: 0.1672142, NOVELTY: 0.0048329, AVERAGE_POPULARITY: 0.1050070, DIVERSITY_MEAN_INTER_LIST: 0.9857940, DIVERSITY_HERFINDAHL: 0.9985620, COVERAGE_ITEM: 0.4502175, COVERAGE_ITEM_CORRECT: 0.0509182, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2153265, DIVERSITY_GINI: 0.1448298, SHANNON_ENTROPY: 11.5422818, 

SearchBayesianSkopt-CV: New best config found. Config 49: {'alpha': 0.7097149976708894, 'l1_ratio': 0.4253431147789698, 'topK': 683, 'normalize': True} - results: ROC_AUC: 0.2024262, PRECISION: 0.0441708, PRECISION_RECALL_MIN_DEN: 0.1583847, RECALL: 0.1538161, MAP: 0.0739636, MRR: 0.1508170, NDCG: 0.1104260, F1: 0.0686304, HIT_RATE: 0.4417084, ARHR: 0.1760490, NOVELTY: 0.0049034, AVERAGE_POPULARITY: 0.0900225, DIVERSITY_MEAN_INTER_LIST: 0.9895878, DIVERSITY_HERFINDAHL: 0.9989413, COVERAGE_ITEM: 0.4825486, COVERAGE_ITEM_CORRECT: 0.0579249, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2271046, DIVERSITY_GINI: 0.1702351, SHANNON_ENTROPY: 11.9046924, 
SearchBayesianSkopt-CV: Search complete. Best config is 49: {'alpha': 0.7097149976708894, 'l1_ratio': 0.4253431147789698, 'topK': 683, 'normalize': True}
