
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.8801166348502029, 'l1_ratio': 0.5890503214643263, 'topK': 133, 'normalize': True} - results: ROC_AUC: 0.1962138, PRECISION: 0.0427979, PRECISION_RECALL_MIN_DEN: 0.1532786, RECALL: 0.1486684, MAP: 0.0707940, MRR: 0.1446325, NDCG: 0.1060361, F1: 0.0664613, HIT_RATE: 0.4279795, ARHR: 0.1693331, NOVELTY: 0.0050712, AVERAGE_POPULARITY: 0.0624065, DIVERSITY_MEAN_INTER_LIST: 0.9949128, DIVERSITY_HERFINDAHL: 0.9994737, COVERAGE_ITEM: 0.5457555, COVERAGE_ITEM_CORRECT: 0.0619596, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2193784, DIVERSITY_GINI: 0.2249806, SHANNON_ENTROPY: 12.5383323, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'alpha': 0.39032349239906067, 'l1_ratio': 0.6120049078633981, 'topK': 270, 'normalize': True} - results: ROC_AUC: 0.1953689, PRECISION: 0.0429480, PRECISION_RECALL_MIN_DEN: 0.1506691, RECALL: 0.1460207, MAP: 0.0703850, MRR: 0.1466360, NDCG: 0.1054582, F1: 0.0663724, HIT_RATE: 0.4294800, ARHR: 0.1715361, NOVELTY: 0.0049498, AVERAGE_POPULARITY: 0.0876797, DIVERSITY_MEAN_INTER_LIST: 0.9903601, DIVERSITY_HERFINDAHL: 0.9990185, COVERAGE_ITEM: 0.4984716, COVERAGE_ITEM_CORRECT: 0.0558229, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2191015, DIVERSITY_GINI: 0.1831025, SHANNON_ENTROPY: 12.0323313, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'alpha': 0.4638818099545514, 'l1_ratio': 0.3724730568845988, 'topK': 1000, 'normalize': False} - results: ROC_AUC: 0.1960708, PRECISION: 0.0428504, PRECISION_RECALL_MIN_DEN: 0.1549840, RECALL: 0.1504950, MAP: 0.0708065, MRR: 0.1447110, NDCG: 0.1065546, F1: 0.0667064, HIT_RATE: 0.4285041, ARHR: 0.1689108, NOVELTY: 0.0050428, AVERAGE_POPULARITY: 0.0652787, DIVERSITY_MEAN_INTER_LIST: 0.9943256, DIVERSITY_HERFINDAHL: 0.9994150, COVERAGE_ITEM: 0.5262060, COVERAGE_ITEM_CORRECT: 0.0601732, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2212659, DIVERSITY_GINI: 0.2102040, SHANNON_ENTROPY: 12.4203172, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 0.6252478076070838, 'topK': 500, 'normalize': False} - results: ROC_AUC: 0.1562504, PRECISION: 0.0327626, PRECISION_RECALL_MIN_DEN: 0.1115296, RECALL: 0.1078638, MAP: 0.0523019, MRR: 0.1154084, NDCG: 0.0794052, F1: 0.0502561, HIT_RATE: 0.3276259, ARHR: 0.1324754, NOVELTY: 0.0048400, AVERAGE_POPULARITY: 0.1136695, DIVERSITY_MEAN_INTER_LIST: 0.9829450, DIVERSITY_HERFINDAHL: 0.9982771, COVERAGE_ITEM: 0.4177478, COVERAGE_ITEM_CORRECT: 0.0346102, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1741286, DIVERSITY_GINI: 0.1359670, SHANNON_ENTROPY: 11.4387544, 

SearchBayesianSkopt-CV: New best config found. Config 34: {'alpha': 0.572616464433328, 'l1_ratio': 0.5809503300273733, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.2001049, PRECISION: 0.0437349, PRECISION_RECALL_MIN_DEN: 0.1560690, RECALL: 0.1515231, MAP: 0.0727592, MRR: 0.1499748, NDCG: 0.1088890, F1: 0.0678769, HIT_RATE: 0.4373486, ARHR: 0.1751201, NOVELTY: 0.0049642, AVERAGE_POPULARITY: 0.0825399, DIVERSITY_MEAN_INTER_LIST: 0.9914274, DIVERSITY_HERFINDAHL: 0.9991252, COVERAGE_ITEM: 0.4983099, COVERAGE_ITEM_CORRECT: 0.0576015, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2242607, DIVERSITY_GINI: 0.1832710, SHANNON_ENTROPY: 12.0831710, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0, 'topK': 5, 'normalize': True} - results: ROC_AUC: 0.1385627, PRECISION: 0.0267864, PRECISION_RECALL_MIN_DEN: 0.0920335, RECALL: 0.0888356, MAP: 0.0454448, MRR: 0.1011620, NDCG: 0.0676451, F1: 0.0411606, HIT_RATE: 0.2678639, ARHR: 0.1131912, NOVELTY: 0.0051406, AVERAGE_POPULARITY: 0.0614679, DIVERSITY_MEAN_INTER_LIST: 0.9806328, DIVERSITY_HERFINDAHL: 0.9980459, COVERAGE_ITEM: 0.4487084, COVERAGE_ITEM_CORRECT: 0.0357113, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1497169, DIVERSITY_GINI: 0.1584091, SHANNON_ENTROPY: 11.6802714, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'alpha': 0.7677018984533652, 'l1_ratio': 0.35674824756587753, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1916098, PRECISION: 0.0414745, PRECISION_RECALL_MIN_DEN: 0.1460578, RECALL: 0.1416024, MAP: 0.0688290, MRR: 0.1433077, NDCG: 0.1028277, F1: 0.0641563, HIT_RATE: 0.4147447, ARHR: 0.1669735, NOVELTY: 0.0049511, AVERAGE_POPULARITY: 0.0828932, DIVERSITY_MEAN_INTER_LIST: 0.9912447, DIVERSITY_HERFINDAHL: 0.9991070, COVERAGE_ITEM: 0.4753956, COVERAGE_ITEM_CORRECT: 0.0531126, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2137914, DIVERSITY_GINI: 0.1671170, SHANNON_ENTROPY: 11.9523872, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'alpha': 0.4312403595027749, 'l1_ratio': 0.7777762984994829, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1992895, PRECISION: 0.0436112, PRECISION_RECALL_MIN_DEN: 0.1560319, RECALL: 0.1515046, MAP: 0.0718953, MRR: 0.1484768, NDCG: 0.1081682, F1: 0.0677262, HIT_RATE: 0.4361119, ARHR: 0.1733829, NOVELTY: 0.0049683, AVERAGE_POPULARITY: 0.0828946, DIVERSITY_MEAN_INTER_LIST: 0.9911769, DIVERSITY_HERFINDAHL: 0.9991002, COVERAGE_ITEM: 0.5168585, COVERAGE_ITEM_CORRECT: 0.0579557, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2238832, DIVERSITY_GINI: 0.1970718, SHANNON_ENTROPY: 12.1714553, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.5701037335434577, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1927703, PRECISION: 0.0424157, PRECISION_RECALL_MIN_DEN: 0.1529793, RECALL: 0.1485559, MAP: 0.0693380, MRR: 0.1417580, NDCG: 0.1047065, F1: 0.0659890, HIT_RATE: 0.4241568, ARHR: 0.1655906, NOVELTY: 0.0050522, AVERAGE_POPULARITY: 0.0627847, DIVERSITY_MEAN_INTER_LIST: 0.9945716, DIVERSITY_HERFINDAHL: 0.9994396, COVERAGE_ITEM: 0.5162271, COVERAGE_ITEM_CORRECT: 0.0600577, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2192525, DIVERSITY_GINI: 0.2036460, SHANNON_ENTROPY: 12.3949600, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'alpha': 0.18910592404919194, 'l1_ratio': 0.0, 'topK': 992, 'normalize': True} - results: ROC_AUC: 0.1675128, PRECISION: 0.0357061, PRECISION_RECALL_MIN_DEN: 0.1212897, RECALL: 0.1173005, MAP: 0.0573837, MRR: 0.1252315, NDCG: 0.0865352, F1: 0.0547460, HIT_RATE: 0.3570614, ARHR: 0.1447300, NOVELTY: 0.0048595, AVERAGE_POPULARITY: 0.1070591, DIVERSITY_MEAN_INTER_LIST: 0.9853148, DIVERSITY_HERFINDAHL: 0.9985141, COVERAGE_ITEM: 0.4520731, COVERAGE_ITEM_CORRECT: 0.0392531, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1867623, DIVERSITY_GINI: 0.1473873, SHANNON_ENTROPY: 11.5569680, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'alpha': 0.23901389769853082, 'l1_ratio': 0.6349617593931657, 'topK': 947, 'normalize': False} - results: ROC_AUC: 0.1829062, PRECISION: 0.0389344, PRECISION_RECALL_MIN_DEN: 0.1422500, RECALL: 0.1382963, MAP: 0.0651010, MRR: 0.1339157, NDCG: 0.0981170, F1: 0.0607615, HIT_RATE: 0.3893435, ARHR: 0.1546772, NOVELTY: 0.0050991, AVERAGE_POPULARITY: 0.0545861, DIVERSITY_MEAN_INTER_LIST: 0.9955708, DIVERSITY_HERFINDAHL: 0.9995395, COVERAGE_ITEM: 0.5639500, COVERAGE_ITEM_CORRECT: 0.0574013, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2049075, DIVERSITY_GINI: 0.2443859, SHANNON_ENTROPY: 12.7030634, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'alpha': 0.2018293670740943, 'l1_ratio': 0.8175743651379926, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1850778, PRECISION: 0.0405475, PRECISION_RECALL_MIN_DEN: 0.1422438, RECALL: 0.1378931, MAP: 0.0653421, MRR: 0.1369427, NDCG: 0.0988135, F1: 0.0626653, HIT_RATE: 0.4054747, ARHR: 0.1595910, NOVELTY: 0.0048848, AVERAGE_POPULARITY: 0.1038116, DIVERSITY_MEAN_INTER_LIST: 0.9860436, DIVERSITY_HERFINDAHL: 0.9985869, COVERAGE_ITEM: 0.4736631, COVERAGE_ITEM_CORRECT: 0.0494860, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2096640, DIVERSITY_GINI: 0.1650494, SHANNON_ENTROPY: 11.7442032, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.31194833958904655, 'topK': 1000, 'normalize': False} - results: ROC_AUC: 0.1927453, PRECISION: 0.0422532, PRECISION_RECALL_MIN_DEN: 0.1526928, RECALL: 0.1482655, MAP: 0.0690464, MRR: 0.1413007, NDCG: 0.1043787, F1: 0.0657636, HIT_RATE: 0.4225319, ARHR: 0.1649636, NOVELTY: 0.0050568, AVERAGE_POPULARITY: 0.0617814, DIVERSITY_MEAN_INTER_LIST: 0.9947064, DIVERSITY_HERFINDAHL: 0.9994531, COVERAGE_ITEM: 0.5190067, COVERAGE_ITEM_CORRECT: 0.0601424, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2189254, DIVERSITY_GINI: 0.2062227, SHANNON_ENTROPY: 12.4201254, 

SearchBayesianSkopt-CV: New best config found. Config 43: {'alpha': 0.2956440034792403, 'l1_ratio': 0.29893177702984014, 'topK': 1000, 'normalize': False} - results: ROC_AUC: 0.1999062, PRECISION: 0.0437916, PRECISION_RECALL_MIN_DEN: 0.1570541, RECALL: 0.1525154, MAP: 0.0729029, MRR: 0.1498659, NDCG: 0.1091951, F1: 0.0680447, HIT_RATE: 0.4379160, ARHR: 0.1749746, NOVELTY: 0.0049789, AVERAGE_POPULARITY: 0.0791340, DIVERSITY_MEAN_INTER_LIST: 0.9920867, DIVERSITY_HERFINDAHL: 0.9991911, COVERAGE_ITEM: 0.5005967, COVERAGE_ITEM_CORRECT: 0.0583330, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2249402, DIVERSITY_GINI: 0.1858003, SHANNON_ENTROPY: 12.1336280, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'alpha': 0.5065986701477905, 'l1_ratio': 0.47230959889834406, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1954475, PRECISION: 0.0424949, PRECISION_RECALL_MIN_DEN: 0.1493526, RECALL: 0.1448140, MAP: 0.0703853, MRR: 0.1463302, NDCG: 0.1051715, F1: 0.0657057, HIT_RATE: 0.4249495, ARHR: 0.1708307, NOVELTY: 0.0049277, AVERAGE_POPULARITY: 0.0897781, DIVERSITY_MEAN_INTER_LIST: 0.9899126, DIVERSITY_HERFINDAHL: 0.9989738, COVERAGE_ITEM: 0.4794764, COVERAGE_ITEM_CORRECT: 0.0539750, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2178180, DIVERSITY_GINI: 0.1686729, SHANNON_ENTROPY: 11.9034330, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'alpha': 0.4095291485561253, 'l1_ratio': 0.14039470288710648, 'topK': 1000, 'normalize': False} - results: ROC_AUC: 0.1905602, PRECISION: 0.0410857, PRECISION_RECALL_MIN_DEN: 0.1442511, RECALL: 0.1398488, MAP: 0.0682299, MRR: 0.1424792, NDCG: 0.1018809, F1: 0.0635107, HIT_RATE: 0.4108569, ARHR: 0.1658786, NOVELTY: 0.0049377, AVERAGE_POPULARITY: 0.0855170, DIVERSITY_MEAN_INTER_LIST: 0.9907354, DIVERSITY_HERFINDAHL: 0.9990560, COVERAGE_ITEM: 0.4726468, COVERAGE_ITEM_CORRECT: 0.0519577, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2120045, DIVERSITY_GINI: 0.1644002, SHANNON_ENTROPY: 11.9058531, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'alpha': 0.8158697628464008, 'l1_ratio': 0.3220367717408526, 'topK': 999, 'normalize': False} - results: ROC_AUC: 0.1936744, PRECISION: 0.0424722, PRECISION_RECALL_MIN_DEN: 0.1534495, RECALL: 0.1490069, MAP: 0.0696609, MRR: 0.1422452, NDCG: 0.1050933, F1: 0.0661018, HIT_RATE: 0.4247223, ARHR: 0.1661250, NOVELTY: 0.0050528, AVERAGE_POPULARITY: 0.0627633, DIVERSITY_MEAN_INTER_LIST: 0.9946117, DIVERSITY_HERFINDAHL: 0.9994436, COVERAGE_ITEM: 0.5198075, COVERAGE_ITEM_CORRECT: 0.0601424, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2196804, DIVERSITY_GINI: 0.2065395, SHANNON_ENTROPY: 12.4155357, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'alpha': 0.312640493250914, 'l1_ratio': 0.32082937832984537, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1825974, PRECISION: 0.0392256, PRECISION_RECALL_MIN_DEN: 0.1364482, RECALL: 0.1321539, MAP: 0.0641304, MRR: 0.1360480, NDCG: 0.0963212, F1: 0.0604922, HIT_RATE: 0.3922556, ARHR: 0.1578946, NOVELTY: 0.0048765, AVERAGE_POPULARITY: 0.1010475, DIVERSITY_MEAN_INTER_LIST: 0.9871012, DIVERSITY_HERFINDAHL: 0.9986927, COVERAGE_ITEM: 0.4638537, COVERAGE_ITEM_CORRECT: 0.0465217, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2040267, DIVERSITY_GINI: 0.1560006, SHANNON_ENTROPY: 11.6869161, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'alpha': 0.43941673235201945, 'l1_ratio': 1.0, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1848461, PRECISION: 0.0388216, PRECISION_RECALL_MIN_DEN: 0.1433617, RECALL: 0.1396276, MAP: 0.0659682, MRR: 0.1356962, NDCG: 0.0992525, F1: 0.0607514, HIT_RATE: 0.3882162, ARHR: 0.1562969, NOVELTY: 0.0050571, AVERAGE_POPULARITY: 0.0645046, DIVERSITY_MEAN_INTER_LIST: 0.9940290, DIVERSITY_HERFINDAHL: 0.9993853, COVERAGE_ITEM: 0.5591453, COVERAGE_ITEM_CORRECT: 0.0556458, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2059142, DIVERSITY_GINI: 0.2373688, SHANNON_ENTROPY: 12.5822592, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'alpha': 0.4875066433995421, 'l1_ratio': 0.7130199136787876, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.2002099, PRECISION: 0.0439182, PRECISION_RECALL_MIN_DEN: 0.1572871, RECALL: 0.1527438, MAP: 0.0727210, MRR: 0.1499520, NDCG: 0.1091910, F1: 0.0682199, HIT_RATE: 0.4391819, ARHR: 0.1750082, NOVELTY: 0.0049722, AVERAGE_POPULARITY: 0.0815698, DIVERSITY_MEAN_INTER_LIST: 0.9915259, DIVERSITY_HERFINDAHL: 0.9991351, COVERAGE_ITEM: 0.5129856, COVERAGE_ITEM_CORRECT: 0.0584947, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2253932, DIVERSITY_GINI: 0.1944370, SHANNON_ENTROPY: 12.1678694, 
SearchBayesianSkopt-CV: Search complete. Best config is 43: {'alpha': 0.2956440034792403, 'l1_ratio': 0.29893177702984014, 'topK': 1000, 'normalize': False}
