
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.8801166348502029, 'l1_ratio': 0.5890503214643263, 'topK': 133, 'normalize': True} - results: ROC_AUC: 0.1958922, PRECISION: 0.0428615, PRECISION_RECALL_MIN_DEN: 0.1537039, RECALL: 0.1490882, MAP: 0.0708581, MRR: 0.1449976, NDCG: 0.1061811, F1: 0.0665791, HIT_RATE: 0.4286148, ARHR: 0.1697346, NOVELTY: 0.0050704, AVERAGE_POPULARITY: 0.0635481, DIVERSITY_MEAN_INTER_LIST: 0.9947386, DIVERSITY_HERFINDAHL: 0.9994563, COVERAGE_ITEM: 0.5410895, COVERAGE_ITEM_CORRECT: 0.0617517, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2195545, DIVERSITY_GINI: 0.2214656, SHANNON_ENTROPY: 12.5076369, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'alpha': 0.8119317281720226, 'l1_ratio': 0.3608816030377308, 'topK': 998, 'normalize': False} - results: ROC_AUC: 0.1994438, PRECISION: 0.0436495, PRECISION_RECALL_MIN_DEN: 0.1559086, RECALL: 0.1513571, MAP: 0.0726367, MRR: 0.1497050, NDCG: 0.1086921, F1: 0.0677568, HIT_RATE: 0.4364946, ARHR: 0.1747654, NOVELTY: 0.0049609, AVERAGE_POPULARITY: 0.0828211, DIVERSITY_MEAN_INTER_LIST: 0.9913314, DIVERSITY_HERFINDAHL: 0.9991156, COVERAGE_ITEM: 0.4870606, COVERAGE_ITEM_CORRECT: 0.0575707, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2241601, DIVERSITY_GINI: 0.1758265, SHANNON_ENTROPY: 12.0285259, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'alpha': 0.9908464399937914, 'l1_ratio': 0.29356815174309353, 'topK': 982, 'normalize': True} - results: ROC_AUC: 0.1860541, PRECISION: 0.0400854, PRECISION_RECALL_MIN_DEN: 0.1414223, RECALL: 0.1370605, MAP: 0.0664551, MRR: 0.1387777, NDCG: 0.0993921, F1: 0.0620281, HIT_RATE: 0.4008544, ARHR: 0.1614369, NOVELTY: 0.0049649, AVERAGE_POPULARITY: 0.0789736, DIVERSITY_MEAN_INTER_LIST: 0.9918442, DIVERSITY_HERFINDAHL: 0.9991669, COVERAGE_ITEM: 0.4710452, COVERAGE_ITEM_CORRECT: 0.0517267, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2072732, DIVERSITY_GINI: 0.1654479, SHANNON_ENTROPY: 11.9716009, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'alpha': 0.6259944943813835, 'l1_ratio': 0.6178653357397961, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1994661, PRECISION: 0.0436250, PRECISION_RECALL_MIN_DEN: 0.1561475, RECALL: 0.1516056, MAP: 0.0725567, MRR: 0.1498239, NDCG: 0.1086951, F1: 0.0677518, HIT_RATE: 0.4362496, ARHR: 0.1748051, NOVELTY: 0.0049661, AVERAGE_POPULARITY: 0.0817220, DIVERSITY_MEAN_INTER_LIST: 0.9915483, DIVERSITY_HERFINDAHL: 0.9991373, COVERAGE_ITEM: 0.4879846, COVERAGE_ITEM_CORRECT: 0.0576631, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2243614, DIVERSITY_GINI: 0.1768247, SHANNON_ENTROPY: 12.0465431, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'alpha': 0.6209017059297544, 'l1_ratio': 0.6249895803511675, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1995354, PRECISION: 0.0436534, PRECISION_RECALL_MIN_DEN: 0.1562446, RECALL: 0.1517093, MAP: 0.0726100, MRR: 0.1498720, NDCG: 0.1087707, F1: 0.0677961, HIT_RATE: 0.4365345, ARHR: 0.1748656, NOVELTY: 0.0049661, AVERAGE_POPULARITY: 0.0817073, DIVERSITY_MEAN_INTER_LIST: 0.9915502, DIVERSITY_HERFINDAHL: 0.9991375, COVERAGE_ITEM: 0.4883311, COVERAGE_ITEM_CORRECT: 0.0577016, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2244117, DIVERSITY_GINI: 0.1770863, SHANNON_ENTROPY: 12.0484921, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'alpha': 0.0034902670012572088, 'l1_ratio': 0.6623384293538958, 'topK': 996, 'normalize': True} - results: ROC_AUC: 0.1769148, PRECISION: 0.0374552, PRECISION_RECALL_MIN_DEN: 0.1311088, RECALL: 0.1270002, MAP: 0.0613675, MRR: 0.1312469, NDCG: 0.0923876, F1: 0.0578474, HIT_RATE: 0.3745517, ARHR: 0.1516359, NOVELTY: 0.0047985, AVERAGE_POPULARITY: 0.1126964, DIVERSITY_MEAN_INTER_LIST: 0.9834623, DIVERSITY_HERFINDAHL: 0.9983288, COVERAGE_ITEM: 0.4406930, COVERAGE_ITEM_CORRECT: 0.0420481, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1967787, DIVERSITY_GINI: 0.1368582, SHANNON_ENTROPY: 11.3812390, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'alpha': 0.9542065013837685, 'l1_ratio': 0.9851429628272148, 'topK': 968, 'normalize': False} - results: ROC_AUC: 0.1175860, PRECISION: 0.0248240, PRECISION_RECALL_MIN_DEN: 0.0922111, RECALL: 0.0896342, MAP: 0.0394883, MRR: 0.0817110, NDCG: 0.0610777, F1: 0.0388778, HIT_RATE: 0.2482403, ARHR: 0.0923937, NOVELTY: 0.0052764, AVERAGE_POPULARITY: 0.0203408, DIVERSITY_MEAN_INTER_LIST: 0.9977493, DIVERSITY_HERFINDAHL: 0.9997573, COVERAGE_ITEM: 0.6022329, COVERAGE_ITEM_CORRECT: 0.0465448, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1387945, DIVERSITY_GINI: 0.2882597, SHANNON_ENTROPY: 13.1008236, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'alpha': 0.7672957370747243, 'l1_ratio': 0.32007044110078536, 'topK': 17, 'normalize': True} - results: ROC_AUC: 0.1751276, PRECISION: 0.0368476, PRECISION_RECALL_MIN_DEN: 0.1292603, RECALL: 0.1250306, MAP: 0.0618817, MRR: 0.1296746, NDCG: 0.0919277, F1: 0.0569167, HIT_RATE: 0.3684763, ARHR: 0.1498088, NOVELTY: 0.0050634, AVERAGE_POPULARITY: 0.0699750, DIVERSITY_MEAN_INTER_LIST: 0.9935400, DIVERSITY_HERFINDAHL: 0.9993364, COVERAGE_ITEM: 0.5523157, COVERAGE_ITEM_CORRECT: 0.0504793, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1925003, DIVERSITY_GINI: 0.2203008, SHANNON_ENTROPY: 12.3989886, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'alpha': 0.6152029564245406, 'l1_ratio': 0.6282118406470212, 'topK': 604, 'normalize': True} - results: ROC_AUC: 0.1991355, PRECISION: 0.0436608, PRECISION_RECALL_MIN_DEN: 0.1563578, RECALL: 0.1517453, MAP: 0.0724463, MRR: 0.1493341, NDCG: 0.1085933, F1: 0.0678094, HIT_RATE: 0.4366076, ARHR: 0.1743853, NOVELTY: 0.0049750, AVERAGE_POPULARITY: 0.0804755, DIVERSITY_MEAN_INTER_LIST: 0.9918276, DIVERSITY_HERFINDAHL: 0.9991652, COVERAGE_ITEM: 0.4941367, COVERAGE_ITEM_CORRECT: 0.0582868, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2242104, DIVERSITY_GINI: 0.1811747, SHANNON_ENTROPY: 12.0909351, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'alpha': 0.3068921398465298, 'l1_ratio': 0.7957725163269491, 'topK': 976, 'normalize': True} - results: ROC_AUC: 0.1955117, PRECISION: 0.0424102, PRECISION_RECALL_MIN_DEN: 0.1491179, RECALL: 0.1445865, MAP: 0.0700590, MRR: 0.1461194, NDCG: 0.1048472, F1: 0.0655812, HIT_RATE: 0.4241017, ARHR: 0.1705409, NOVELTY: 0.0048821, AVERAGE_POPULARITY: 0.0982398, DIVERSITY_MEAN_INTER_LIST: 0.9877425, DIVERSITY_HERFINDAHL: 0.9987568, COVERAGE_ITEM: 0.4638691, COVERAGE_ITEM_CORRECT: 0.0526583, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2180949, DIVERSITY_GINI: 0.1557042, SHANNON_ENTROPY: 11.7118253, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'alpha': 0.059146999180429, 'l1_ratio': 0.9985256463849953, 'topK': 988, 'normalize': True} - results: ROC_AUC: 0.1806855, PRECISION: 0.0386039, PRECISION_RECALL_MIN_DEN: 0.1349502, RECALL: 0.1306842, MAP: 0.0630860, MRR: 0.1343588, NDCG: 0.0949624, F1: 0.0596000, HIT_RATE: 0.3860387, ARHR: 0.1556019, NOVELTY: 0.0048087, AVERAGE_POPULARITY: 0.1110687, DIVERSITY_MEAN_INTER_LIST: 0.9840048, DIVERSITY_HERFINDAHL: 0.9983831, COVERAGE_ITEM: 0.4421636, COVERAGE_ITEM_CORRECT: 0.0441809, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2014848, DIVERSITY_GINI: 0.1384867, SHANNON_ENTROPY: 11.4181128, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'alpha': 0.5688102102767977, 'l1_ratio': 0.6997742494271632, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.2006559, PRECISION: 0.0439536, PRECISION_RECALL_MIN_DEN: 0.1576874, RECALL: 0.1531728, MAP: 0.0729576, MRR: 0.1504062, NDCG: 0.1095121, F1: 0.0683040, HIT_RATE: 0.4395362, ARHR: 0.1755008, NOVELTY: 0.0049685, AVERAGE_POPULARITY: 0.0816676, DIVERSITY_MEAN_INTER_LIST: 0.9915377, DIVERSITY_HERFINDAHL: 0.9991363, COVERAGE_ITEM: 0.4940366, COVERAGE_ITEM_CORRECT: 0.0583638, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2261482, DIVERSITY_GINI: 0.1809031, SHANNON_ENTROPY: 12.0753241, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'alpha': 0.5728641109495223, 'l1_ratio': 0.6937232255184067, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.2005552, PRECISION: 0.0439750, PRECISION_RECALL_MIN_DEN: 0.1577611, RECALL: 0.1532377, MAP: 0.0728958, MRR: 0.1502682, NDCG: 0.1094740, F1: 0.0683364, HIT_RATE: 0.4397501, ARHR: 0.1753949, NOVELTY: 0.0049684, AVERAGE_POPULARITY: 0.0816771, DIVERSITY_MEAN_INTER_LIST: 0.9915364, DIVERSITY_HERFINDAHL: 0.9991361, COVERAGE_ITEM: 0.4936208, COVERAGE_ITEM_CORRECT: 0.0583869, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2261482, DIVERSITY_GINI: 0.1805919, SHANNON_ENTROPY: 12.0731138, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'alpha': 0.5785922732186622, 'l1_ratio': 0.6864784528351127, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.2005464, PRECISION: 0.0439465, PRECISION_RECALL_MIN_DEN: 0.1576703, RECALL: 0.1531266, MAP: 0.0728601, MRR: 0.1502035, NDCG: 0.1093989, F1: 0.0682909, HIT_RATE: 0.4394647, ARHR: 0.1753128, NOVELTY: 0.0049684, AVERAGE_POPULARITY: 0.0816220, DIVERSITY_MEAN_INTER_LIST: 0.9915491, DIVERSITY_HERFINDAHL: 0.9991374, COVERAGE_ITEM: 0.4931203, COVERAGE_ITEM_CORRECT: 0.0583176, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2259972, DIVERSITY_GINI: 0.1802655, SHANNON_ENTROPY: 12.0713892, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'alpha': 0.9967466397235847, 'l1_ratio': 0.6172831123399563, 'topK': 999, 'normalize': True} - results: ROC_AUC: 0.1898177, PRECISION: 0.0418397, PRECISION_RECALL_MIN_DEN: 0.1509950, RECALL: 0.1465780, MAP: 0.0681866, MRR: 0.1393554, NDCG: 0.1030795, F1: 0.0650966, HIT_RATE: 0.4183969, ARHR: 0.1626990, NOVELTY: 0.0050729, AVERAGE_POPULARITY: 0.0585699, DIVERSITY_MEAN_INTER_LIST: 0.9951162, DIVERSITY_HERFINDAHL: 0.9994940, COVERAGE_ITEM: 0.5277228, COVERAGE_ITEM_CORRECT: 0.0602271, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2163332, DIVERSITY_GINI: 0.2143086, SHANNON_ENTROPY: 12.4962112, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'alpha': 0.9907724441191782, 'l1_ratio': 0.423668577485509, 'topK': 996, 'normalize': False} - results: ROC_AUC: 0.1827689, PRECISION: 0.0402111, PRECISION_RECALL_MIN_DEN: 0.1449020, RECALL: 0.1406210, MAP: 0.0651699, MRR: 0.1340507, NDCG: 0.0988099, F1: 0.0625374, HIT_RATE: 0.4021110, ARHR: 0.1557836, NOVELTY: 0.0051095, AVERAGE_POPULARITY: 0.0515113, DIVERSITY_MEAN_INTER_LIST: 0.9959297, DIVERSITY_HERFINDAHL: 0.9995754, COVERAGE_ITEM: 0.5496593, COVERAGE_ITEM_CORRECT: 0.0596497, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2089090, DIVERSITY_GINI: 0.2335780, SHANNON_ENTROPY: 12.6638189, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0, 'topK': 983, 'normalize': True} - results: ROC_AUC: 0.1661527, PRECISION: 0.0352145, PRECISION_RECALL_MIN_DEN: 0.1203959, RECALL: 0.1163459, MAP: 0.0562216, MRR: 0.1227403, NDCG: 0.0850969, F1: 0.0540649, HIT_RATE: 0.3521453, ARHR: 0.1418043, NOVELTY: 0.0049393, AVERAGE_POPULARITY: 0.0844321, DIVERSITY_MEAN_INTER_LIST: 0.9901013, DIVERSITY_HERFINDAHL: 0.9989926, COVERAGE_ITEM: 0.4498479, COVERAGE_ITEM_CORRECT: 0.0415784, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1847490, DIVERSITY_GINI: 0.1475911, SHANNON_ENTROPY: 11.7312751, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'alpha': 0.39115579475914797, 'l1_ratio': 0.831024869657177, 'topK': 980, 'normalize': False} - results: ROC_AUC: 0.1951557, PRECISION: 0.0424561, PRECISION_RECALL_MIN_DEN: 0.1494202, RECALL: 0.1448854, MAP: 0.0698880, MRR: 0.1458351, NDCG: 0.1047803, F1: 0.0656677, HIT_RATE: 0.4245607, ARHR: 0.1702761, NOVELTY: 0.0048733, AVERAGE_POPULARITY: 0.1005934, DIVERSITY_MEAN_INTER_LIST: 0.9870834, DIVERSITY_HERFINDAHL: 0.9986909, COVERAGE_ITEM: 0.4631684, COVERAGE_ITEM_CORRECT: 0.0525120, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2183214, DIVERSITY_GINI: 0.1546344, SHANNON_ENTROPY: 11.6769762, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'alpha': 0.5039792639674393, 'l1_ratio': 0.00730062031565515, 'topK': 992, 'normalize': False} - results: ROC_AUC: 0.1770020, PRECISION: 0.0375823, PRECISION_RECALL_MIN_DEN: 0.1305619, RECALL: 0.1264181, MAP: 0.0614517, MRR: 0.1315778, NDCG: 0.0923949, F1: 0.0579373, HIT_RATE: 0.3758229, ARHR: 0.1522014, NOVELTY: 0.0048325, AVERAGE_POPULARITY: 0.1061438, DIVERSITY_MEAN_INTER_LIST: 0.9854902, DIVERSITY_HERFINDAHL: 0.9985316, COVERAGE_ITEM: 0.4592724, COVERAGE_ITEM_CORRECT: 0.0427950, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1969045, DIVERSITY_GINI: 0.1458287, SHANNON_ENTROPY: 11.5128976, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'alpha': 0.6312695459893005, 'l1_ratio': 0.6445837454413206, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.2000159, PRECISION: 0.0438016, PRECISION_RECALL_MIN_DEN: 0.1573327, RECALL: 0.1528036, MAP: 0.0727646, MRR: 0.1499651, NDCG: 0.1091694, F1: 0.0680842, HIT_RATE: 0.4380159, ARHR: 0.1749860, NOVELTY: 0.0049751, AVERAGE_POPULARITY: 0.0799849, DIVERSITY_MEAN_INTER_LIST: 0.9918810, DIVERSITY_HERFINDAHL: 0.9991706, COVERAGE_ITEM: 0.4934360, COVERAGE_ITEM_CORRECT: 0.0583715, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2254184, DIVERSITY_GINI: 0.1811074, SHANNON_ENTROPY: 12.0937370, 
SearchBayesianSkopt-CV: Search complete. Best config is 26: {'alpha': 0.5334947443510734, 'l1_ratio': 0.7670738264844964, 'topK': 984, 'normalize': True}
