
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.8484499089397549, 'l1_ratio': 0.12796674029876223, 'topK': 971, 'normalize': True} - results: ROC_AUC: 0.1817913, PRECISION: 0.0389401, PRECISION_RECALL_MIN_DEN: 0.1358867, RECALL: 0.1315900, MAP: 0.0638271, MRR: 0.1353634, NDCG: 0.0958442, F1: 0.0600951, HIT_RATE: 0.3894007, ARHR: 0.1569046, NOVELTY: 0.0048024, AVERAGE_POPULARITY: 0.1120634, DIVERSITY_MEAN_INTER_LIST: 0.9837673, DIVERSITY_HERFINDAHL: 0.9983594, COVERAGE_ITEM: 0.4331550, COVERAGE_ITEM_CORRECT: 0.0446737, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2027683, DIVERSITY_GINI: 0.1353474, SHANNON_ENTROPY: 11.3953959, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'alpha': 0.4415263635007882, 'l1_ratio': 0.722326393239082, 'topK': 429, 'normalize': True} - results: ROC_AUC: 0.1911966, PRECISION: 0.0421635, PRECISION_RECALL_MIN_DEN: 0.1484411, RECALL: 0.1438639, MAP: 0.0686572, MRR: 0.1429172, NDCG: 0.1031897, F1: 0.0652130, HIT_RATE: 0.4216354, ARHR: 0.1672576, NOVELTY: 0.0049377, AVERAGE_POPULARITY: 0.0908608, DIVERSITY_MEAN_INTER_LIST: 0.9893389, DIVERSITY_HERFINDAHL: 0.9989164, COVERAGE_ITEM: 0.4985871, COVERAGE_ITEM_CORRECT: 0.0545217, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2157795, DIVERSITY_GINI: 0.1840422, SHANNON_ENTROPY: 12.0123141, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'alpha': 0.8205081898686545, 'l1_ratio': 0.2717863187669424, 'topK': 993, 'normalize': False} - results: ROC_AUC: 0.1861330, PRECISION: 0.0401276, PRECISION_RECALL_MIN_DEN: 0.1401614, RECALL: 0.1357438, MAP: 0.0657276, MRR: 0.1384249, NDCG: 0.0986122, F1: 0.0619430, HIT_RATE: 0.4012757, ARHR: 0.1609438, NOVELTY: 0.0048173, AVERAGE_POPULARITY: 0.1090041, DIVERSITY_MEAN_INTER_LIST: 0.9847502, DIVERSITY_HERFINDAHL: 0.9984576, COVERAGE_ITEM: 0.4389066, COVERAGE_ITEM_CORRECT: 0.0472454, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2075752, DIVERSITY_GINI: 0.1388144, SHANNON_ENTROPY: 11.4606045, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'alpha': 0.4220488694575564, 'l1_ratio': 0.6330888837070239, 'topK': 303, 'normalize': False} - results: ROC_AUC: 0.1955734, PRECISION: 0.0424458, PRECISION_RECALL_MIN_DEN: 0.1512556, RECALL: 0.1466344, MAP: 0.0706644, MRR: 0.1455347, NDCG: 0.1055285, F1: 0.0658319, HIT_RATE: 0.4244581, ARHR: 0.1701067, NOVELTY: 0.0050037, AVERAGE_POPULARITY: 0.0799507, DIVERSITY_MEAN_INTER_LIST: 0.9917688, DIVERSITY_HERFINDAHL: 0.9991594, COVERAGE_ITEM: 0.5160654, COVERAGE_ITEM_CORRECT: 0.0579018, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2177677, DIVERSITY_GINI: 0.1992411, SHANNON_ENTROPY: 12.2242451, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'alpha': 0.480439358889476, 'l1_ratio': 0.022264121064041967, 'topK': 658, 'normalize': False} - results: ROC_AUC: 0.1765958, PRECISION: 0.0374838, PRECISION_RECALL_MIN_DEN: 0.1309054, RECALL: 0.1267868, MAP: 0.0614024, MRR: 0.1312947, NDCG: 0.0923688, F1: 0.0578595, HIT_RATE: 0.3748384, ARHR: 0.1516397, NOVELTY: 0.0047871, AVERAGE_POPULARITY: 0.1136852, DIVERSITY_MEAN_INTER_LIST: 0.9832237, DIVERSITY_HERFINDAHL: 0.9983050, COVERAGE_ITEM: 0.4293051, COVERAGE_ITEM_CORRECT: 0.0420327, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1966277, DIVERSITY_GINI: 0.1319064, SHANNON_ENTROPY: 11.3414458, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'alpha': 0.3807806034829483, 'l1_ratio': 0.7141873449431116, 'topK': 13, 'normalize': False} - results: ROC_AUC: 0.1705073, PRECISION: 0.0356148, PRECISION_RECALL_MIN_DEN: 0.1295217, RECALL: 0.1258996, MAP: 0.0611855, MRR: 0.1245092, NDCG: 0.0910391, F1: 0.0555217, HIT_RATE: 0.3561481, ARHR: 0.1427198, NOVELTY: 0.0051376, AVERAGE_POPULARITY: 0.0555931, DIVERSITY_MEAN_INTER_LIST: 0.9948590, DIVERSITY_HERFINDAHL: 0.9994683, COVERAGE_ITEM: 0.6079769, COVERAGE_ITEM_CORRECT: 0.0545448, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1899333, DIVERSITY_GINI: 0.2693024, SHANNON_ENTROPY: 12.7523251, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'alpha': 0.013241883025936877, 'l1_ratio': 0.4764716852721179, 'topK': 996, 'normalize': True} - results: ROC_AUC: 0.1599491, PRECISION: 0.0334487, PRECISION_RECALL_MIN_DEN: 0.1164564, RECALL: 0.1128300, MAP: 0.0550042, MRR: 0.1181137, NDCG: 0.0827663, F1: 0.0515958, HIT_RATE: 0.3344874, ARHR: 0.1353769, NOVELTY: 0.0048212, AVERAGE_POPULARITY: 0.1189323, DIVERSITY_MEAN_INTER_LIST: 0.9811388, DIVERSITY_HERFINDAHL: 0.9980965, COVERAGE_ITEM: 0.4353494, COVERAGE_ITEM_CORRECT: 0.0356035, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1781049, DIVERSITY_GINI: 0.1414940, SHANNON_ENTROPY: 11.4155994, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 1.0, 'topK': 1000, 'normalize': False} - results: ROC_AUC: 0.1548940, PRECISION: 0.0324905, PRECISION_RECALL_MIN_DEN: 0.1107602, RECALL: 0.1071701, MAP: 0.0518667, MRR: 0.1143191, NDCG: 0.0787999, F1: 0.0498608, HIT_RATE: 0.3249046, ARHR: 0.1311010, NOVELTY: 0.0048210, AVERAGE_POPULARITY: 0.1194415, DIVERSITY_MEAN_INTER_LIST: 0.9809431, DIVERSITY_HERFINDAHL: 0.9980770, COVERAGE_ITEM: 0.4151992, COVERAGE_ITEM_CORRECT: 0.0337170, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1727948, DIVERSITY_GINI: 0.1338325, SHANNON_ENTROPY: 11.3655280, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'alpha': 0.686230044963679, 'l1_ratio': 0.49905249158750137, 'topK': 1000, 'normalize': False} - results: ROC_AUC: 0.1952724, PRECISION: 0.0426372, PRECISION_RECALL_MIN_DEN: 0.1503356, RECALL: 0.1457658, MAP: 0.0703175, MRR: 0.1460231, NDCG: 0.1052273, F1: 0.0659737, HIT_RATE: 0.4263719, ARHR: 0.1706936, NOVELTY: 0.0048908, AVERAGE_POPULARITY: 0.0977060, DIVERSITY_MEAN_INTER_LIST: 0.9879043, DIVERSITY_HERFINDAHL: 0.9987730, COVERAGE_ITEM: 0.4700135, COVERAGE_ITEM_CORRECT: 0.0537594, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2184220, DIVERSITY_GINI: 0.1607909, SHANNON_ENTROPY: 11.7704010, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0, 'topK': 5, 'normalize': False} - results: ROC_AUC: 0.1278997, PRECISION: 0.0230630, PRECISION_RECALL_MIN_DEN: 0.0760880, RECALL: 0.0732955, MAP: 0.0412062, MRR: 0.0952480, NDCG: 0.0600484, F1: 0.0350842, HIT_RATE: 0.2306299, ARHR: 0.1054672, NOVELTY: 0.0053782, AVERAGE_POPULARITY: 0.0514095, DIVERSITY_MEAN_INTER_LIST: 0.9633072, DIVERSITY_HERFINDAHL: 0.9963137, COVERAGE_ITEM: 0.5081655, COVERAGE_ITEM_CORRECT: 0.0301213, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1304140, DIVERSITY_GINI: 0.2037695, SHANNON_ENTROPY: 11.6486783, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'alpha': 0.020266195546338465, 'l1_ratio': 0.004162392309749353, 'topK': 941, 'normalize': True} - results: ROC_AUC: 0.1601401, PRECISION: 0.0334063, PRECISION_RECALL_MIN_DEN: 0.1164059, RECALL: 0.1127858, MAP: 0.0549218, MRR: 0.1181820, NDCG: 0.0826911, F1: 0.0515401, HIT_RATE: 0.3340632, ARHR: 0.1354400, NOVELTY: 0.0048210, AVERAGE_POPULARITY: 0.1185850, DIVERSITY_MEAN_INTER_LIST: 0.9812826, DIVERSITY_HERFINDAHL: 0.9981109, COVERAGE_ITEM: 0.4343099, COVERAGE_ITEM_CORRECT: 0.0355496, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1780294, DIVERSITY_GINI: 0.1410477, SHANNON_ENTROPY: 11.4134085, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.4800530357077439, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1962293, PRECISION: 0.0427927, PRECISION_RECALL_MIN_DEN: 0.1525898, RECALL: 0.1480285, MAP: 0.0708766, MRR: 0.1463808, NDCG: 0.1061672, F1: 0.0663897, HIT_RATE: 0.4279271, ARHR: 0.1710516, NOVELTY: 0.0049699, AVERAGE_POPULARITY: 0.0834826, DIVERSITY_MEAN_INTER_LIST: 0.9911008, DIVERSITY_HERFINDAHL: 0.9990926, COVERAGE_ITEM: 0.5053474, COVERAGE_ITEM_CORRECT: 0.0570857, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2199824, DIVERSITY_GINI: 0.1894782, SHANNON_ENTROPY: 12.1220050, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'alpha': 0.9330816864000391, 'l1_ratio': 0.47410348209619557, 'topK': 7, 'normalize': True} - results: ROC_AUC: 0.1602568, PRECISION: 0.0323001, PRECISION_RECALL_MIN_DEN: 0.1166660, RECALL: 0.1133784, MAP: 0.0567969, MRR: 0.1181070, NDCG: 0.0839428, F1: 0.0502750, HIT_RATE: 0.3230008, ARHR: 0.1336983, NOVELTY: 0.0051632, AVERAGE_POPULARITY: 0.0533339, DIVERSITY_MEAN_INTER_LIST: 0.9909749, DIVERSITY_HERFINDAHL: 0.9990800, COVERAGE_ITEM: 0.6142060, COVERAGE_ITEM_CORRECT: 0.0487392, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1760413, DIVERSITY_GINI: 0.2660072, SHANNON_ENTROPY: 12.5597062, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 3.469446951953614e-18, 'topK': 5, 'normalize': False} - results: ROC_AUC: 0.1205902, PRECISION: 0.0220552, PRECISION_RECALL_MIN_DEN: 0.0758179, RECALL: 0.0732567, MAP: 0.0386528, MRR: 0.0884905, NDCG: 0.0572357, F1: 0.0339029, HIT_RATE: 0.2205521, ARHR: 0.0976879, NOVELTY: 0.0052547, AVERAGE_POPULARITY: 0.0586259, DIVERSITY_MEAN_INTER_LIST: 0.9813362, DIVERSITY_HERFINDAHL: 0.9981163, COVERAGE_ITEM: 0.4740327, COVERAGE_ITEM_CORRECT: 0.0282964, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1264880, DIVERSITY_GINI: 0.1854767, SHANNON_ENTROPY: 11.9022002, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'alpha': 0.5039355154378742, 'l1_ratio': 0.39695853123166946, 'topK': 993, 'normalize': True} - results: ROC_AUC: 0.1867221, PRECISION: 0.0405520, PRECISION_RECALL_MIN_DEN: 0.1413633, RECALL: 0.1369451, MAP: 0.0661343, MRR: 0.1390256, NDCG: 0.0993226, F1: 0.0625729, HIT_RATE: 0.4055204, ARHR: 0.1619026, NOVELTY: 0.0048458, AVERAGE_POPULARITY: 0.1083148, DIVERSITY_MEAN_INTER_LIST: 0.9848436, DIVERSITY_HERFINDAHL: 0.9984670, COVERAGE_ITEM: 0.4545833, COVERAGE_ITEM_CORRECT: 0.0484620, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2090600, DIVERSITY_GINI: 0.1504137, SHANNON_ENTROPY: 11.5743020, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'alpha': 0.0029513566903598427, 'l1_ratio': 0.9725230029041849, 'topK': 49, 'normalize': True} - results: ROC_AUC: 0.1553396, PRECISION: 0.0322054, PRECISION_RECALL_MIN_DEN: 0.1114349, RECALL: 0.1077466, MAP: 0.0531924, MRR: 0.1144920, NDCG: 0.0796335, F1: 0.0495857, HIT_RATE: 0.3220543, ARHR: 0.1312336, NOVELTY: 0.0049609, AVERAGE_POPULARITY: 0.0893380, DIVERSITY_MEAN_INTER_LIST: 0.9896827, DIVERSITY_HERFINDAHL: 0.9989508, COVERAGE_ITEM: 0.4720000, COVERAGE_ITEM_CORRECT: 0.0382445, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1715113, DIVERSITY_GINI: 0.1741528, SHANNON_ENTROPY: 11.9815869, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'alpha': 0.9759262451826735, 'l1_ratio': 0.007473680454929467, 'topK': 999, 'normalize': True} - results: ROC_AUC: 0.1766493, PRECISION: 0.0374449, PRECISION_RECALL_MIN_DEN: 0.1309642, RECALL: 0.1268656, MAP: 0.0612932, MRR: 0.1311975, NDCG: 0.0922974, F1: 0.0578212, HIT_RATE: 0.3744487, ARHR: 0.1515036, NOVELTY: 0.0047857, AVERAGE_POPULARITY: 0.1136991, DIVERSITY_MEAN_INTER_LIST: 0.9832266, DIVERSITY_HERFINDAHL: 0.9983053, COVERAGE_ITEM: 0.4285582, COVERAGE_ITEM_CORRECT: 0.0420019, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1967283, DIVERSITY_GINI: 0.1313748, SHANNON_ENTROPY: 11.3367256, 
