SearchBayesianSkopt: New best config found. Config 0: {'alpha': 0.7592843440497388, 'l1_ratio': 0.8325928055929317} - results: ROC_AUC: 0.1549730, PRECISION: 0.0311535, PRECISION_RECALL_MIN_DEN: 0.1271362, RECALL: 0.1246251, MAP: 0.0546845, MRR: 0.1090482, NDCG: 0.0840595, F1: 0.0498465, HIT_RATE: 0.3115354, ARHR: 0.1216328, NOVELTY: 0.0045378, AVERAGE_POPULARITY: 0.1553870, DIVERSITY_MEAN_INTER_LIST: 0.9606795, DIVERSITY_HERFINDAHL: 0.9960428, COVERAGE_ITEM: 0.2537055, COVERAGE_ITEM_CORRECT: 0.0246391, COVERAGE_USER: 0.4810620, COVERAGE_USER_CORRECT: 0.1199195, DIVERSITY_GINI: 0.0638168, SHANNON_ENTROPY: 10.0918562, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'alpha': 0.006755662274423148, 'l1_ratio': 0.9985686924607537} - results: ROC_AUC: 0.1521306, PRECISION: 0.0301072, PRECISION_RECALL_MIN_DEN: 0.1197567, RECALL: 0.1171961, MAP: 0.0524986, MRR: 0.1072087, NDCG: 0.0805678, F1: 0.0479073, HIT_RATE: 0.3010725, ARHR: 0.1191346, NOVELTY: 0.0045246, AVERAGE_POPULARITY: 0.1568508, DIVERSITY_MEAN_INTER_LIST: 0.9609609, DIVERSITY_HERFINDAHL: 0.9960709, COVERAGE_ITEM: 0.2501251, COVERAGE_ITEM_CORRECT: 0.0229451, COVERAGE_USER: 0.4810620, COVERAGE_USER_CORRECT: 0.1166478, DIVERSITY_GINI: 0.0611935, SHANNON_ENTROPY: 10.0366229, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'alpha': 0.0001969655178531982, 'l1_ratio': 0.9978628009827074} - results: ROC_AUC: 0.1519949, PRECISION: 0.0300549, PRECISION_RECALL_MIN_DEN: 0.1194689, RECALL: 0.1169200, MAP: 0.0522573, MRR: 0.1069086, NDCG: 0.0803111, F1: 0.0478180, HIT_RATE: 0.3005493, ARHR: 0.1188008, NOVELTY: 0.0045256, AVERAGE_POPULARITY: 0.1568702, DIVERSITY_MEAN_INTER_LIST: 0.9609444, DIVERSITY_HERFINDAHL: 0.9960693, COVERAGE_ITEM: 0.2507026, COVERAGE_ITEM_CORRECT: 0.0228681, COVERAGE_USER: 0.4810620, COVERAGE_USER_CORRECT: 0.1165220, DIVERSITY_GINI: 0.0613714, SHANNON_ENTROPY: 10.0378118, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'alpha': 0.9766499739544355, 'l1_ratio': 0.9989295656958074} - results: ROC_AUC: 0.1346552, PRECISION: 0.0278054, PRECISION_RECALL_MIN_DEN: 0.1109102, RECALL: 0.1087579, MAP: 0.0457480, MRR: 0.0935893, NDCG: 0.0718987, F1: 0.0442880, HIT_RATE: 0.2780539, ARHR: 0.1047799, NOVELTY: 0.0051021, AVERAGE_POPULARITY: 0.0429126, DIVERSITY_MEAN_INTER_LIST: 0.9961978, DIVERSITY_HERFINDAHL: 0.9995937, COVERAGE_ITEM: 0.4753802, COVERAGE_ITEM_CORRECT: 0.0330703, COVERAGE_USER: 0.4810620, COVERAGE_USER_CORRECT: 0.1068328, DIVERSITY_GINI: 0.2298349, SHANNON_ENTROPY: 12.6680301, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1510232, PRECISION: 0.0297410, PRECISION_RECALL_MIN_DEN: 0.1173851, RECALL: 0.1148361, MAP: 0.0516801, MRR: 0.1064850, NDCG: 0.0793803, F1: 0.0472460, HIT_RATE: 0.2974104, ARHR: 0.1183325, NOVELTY: 0.0045289, AVERAGE_POPULARITY: 0.1568907, DIVERSITY_MEAN_INTER_LIST: 0.9609386, DIVERSITY_HERFINDAHL: 0.9960687, COVERAGE_ITEM: 0.2491627, COVERAGE_ITEM_CORRECT: 0.0224062, COVERAGE_USER: 0.4810620, COVERAGE_USER_CORRECT: 0.1153895, DIVERSITY_GINI: 0.0608487, SHANNON_ENTROPY: 10.0325260, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'alpha': 0.0006540048996881432, 'l1_ratio': 0.0069050767315801415} - results: ROC_AUC: 0.1520712, PRECISION: 0.0300811, PRECISION_RECALL_MIN_DEN: 0.1199659, RECALL: 0.1174366, MAP: 0.0522531, MRR: 0.1069071, NDCG: 0.0804151, F1: 0.0478942, HIT_RATE: 0.3008109, ARHR: 0.1187514, NOVELTY: 0.0045255, AVERAGE_POPULARITY: 0.1569429, DIVERSITY_MEAN_INTER_LIST: 0.9608969, DIVERSITY_HERFINDAHL: 0.9960646, COVERAGE_ITEM: 0.2507411, COVERAGE_ITEM_CORRECT: 0.0229451, COVERAGE_USER: 0.4810620, COVERAGE_USER_CORRECT: 0.1167736, DIVERSITY_GINI: 0.0613780, SHANNON_ENTROPY: 10.0370564, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'alpha': 0.009768489066237064, 'l1_ratio': 0.006508106992639708} - results: ROC_AUC: 0.1516739, PRECISION: 0.0300549, PRECISION_RECALL_MIN_DEN: 0.1199354, RECALL: 0.1174061, MAP: 0.0523687, MRR: 0.1069178, NDCG: 0.0804734, F1: 0.0478585, HIT_RATE: 0.3005493, ARHR: 0.1187708, NOVELTY: 0.0045246, AVERAGE_POPULARITY: 0.1571328, DIVERSITY_MEAN_INTER_LIST: 0.9607128, DIVERSITY_HERFINDAHL: 0.9960462, COVERAGE_ITEM: 0.2504331, COVERAGE_ITEM_CORRECT: 0.0229451, COVERAGE_USER: 0.4810620, COVERAGE_USER_CORRECT: 0.1165220, DIVERSITY_GINI: 0.0612502, SHANNON_ENTROPY: 10.0323822, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1510232, PRECISION: 0.0297410, PRECISION_RECALL_MIN_DEN: 0.1173851, RECALL: 0.1148361, MAP: 0.0516801, MRR: 0.1064850, NDCG: 0.0793803, F1: 0.0472460, HIT_RATE: 0.2974104, ARHR: 0.1183325, NOVELTY: 0.0045289, AVERAGE_POPULARITY: 0.1568907, DIVERSITY_MEAN_INTER_LIST: 0.9609386, DIVERSITY_HERFINDAHL: 0.9960687, COVERAGE_ITEM: 0.2491627, COVERAGE_ITEM_CORRECT: 0.0224062, COVERAGE_USER: 0.4810620, COVERAGE_USER_CORRECT: 0.1153895, DIVERSITY_GINI: 0.0608487, SHANNON_ENTROPY: 10.0325260, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1510232, PRECISION: 0.0297410, PRECISION_RECALL_MIN_DEN: 0.1173851, RECALL: 0.1148361, MAP: 0.0516801, MRR: 0.1064850, NDCG: 0.0793803, F1: 0.0472460, HIT_RATE: 0.2974104, ARHR: 0.1183325, NOVELTY: 0.0045289, AVERAGE_POPULARITY: 0.1568907, DIVERSITY_MEAN_INTER_LIST: 0.9609386, DIVERSITY_HERFINDAHL: 0.9960687, COVERAGE_ITEM: 0.2491627, COVERAGE_ITEM_CORRECT: 0.0224062, COVERAGE_USER: 0.4810620, COVERAGE_USER_CORRECT: 0.1153895, DIVERSITY_GINI: 0.0608487, SHANNON_ENTROPY: 10.0325260, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1030369, PRECISION: 0.0215538, PRECISION_RECALL_MIN_DEN: 0.0881668, RECALL: 0.0866662, MAP: 0.0363095, MRR: 0.0724663, NDCG: 0.0566780, F1: 0.0345220, HIT_RATE: 0.2155375, ARHR: 0.0809717, NOVELTY: 0.0052315, AVERAGE_POPULARITY: 0.0185016, DIVERSITY_MEAN_INTER_LIST: 0.9975683, DIVERSITY_HERFINDAHL: 0.9997307, COVERAGE_ITEM: 0.4960539, COVERAGE_ITEM_CORRECT: 0.0296824, COVERAGE_USER: 0.4810620, COVERAGE_USER_CORRECT: 0.0833019, DIVERSITY_GINI: 0.2548207, SHANNON_ENTROPY: 12.9164247, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1510232, PRECISION: 0.0297410, PRECISION_RECALL_MIN_DEN: 0.1173851, RECALL: 0.1148361, MAP: 0.0516801, MRR: 0.1064850, NDCG: 0.0793803, F1: 0.0472460, HIT_RATE: 0.2974104, ARHR: 0.1183325, NOVELTY: 0.0045289, AVERAGE_POPULARITY: 0.1568907, DIVERSITY_MEAN_INTER_LIST: 0.9609386, DIVERSITY_HERFINDAHL: 0.9960687, COVERAGE_ITEM: 0.2491627, COVERAGE_ITEM_CORRECT: 0.0224062, COVERAGE_USER: 0.4810620, COVERAGE_USER_CORRECT: 0.1153895, DIVERSITY_GINI: 0.0608487, SHANNON_ENTROPY: 10.0325260, 
