
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.04497755210102695, 'l1_ratio': 0.5138101035522092, 'topK': 963, 'normalize': True} - results: ROC_AUC: 0.1591518, PRECISION: 0.0334096, PRECISION_RECALL_MIN_DEN: 0.1139385, RECALL: 0.1102484, MAP: 0.0537925, MRR: 0.1175302, NDCG: 0.0813168, F1: 0.0512763, HIT_RATE: 0.3340965, ARHR: 0.1352183, NOVELTY: 0.0048492, AVERAGE_POPULARITY: 0.1160408, DIVERSITY_MEAN_INTER_LIST: 0.9820784, DIVERSITY_HERFINDAHL: 0.9981905, COVERAGE_ITEM: 0.4478999, COVERAGE_ITEM_CORRECT: 0.0352801, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1766704, DIVERSITY_GINI: 0.1460719, SHANNON_ENTROPY: 11.4644389, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1659186, PRECISION: 0.0352042, PRECISION_RECALL_MIN_DEN: 0.1203267, RECALL: 0.1162684, MAP: 0.0561777, MRR: 0.1226211, NDCG: 0.0850304, F1: 0.0540443, HIT_RATE: 0.3520416, ARHR: 0.1416758, NOVELTY: 0.0049387, AVERAGE_POPULARITY: 0.0845364, DIVERSITY_MEAN_INTER_LIST: 0.9900708, DIVERSITY_HERFINDAHL: 0.9989896, COVERAGE_ITEM: 0.4496939, COVERAGE_ITEM_CORRECT: 0.0415399, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1845728, DIVERSITY_GINI: 0.1474350, SHANNON_ENTROPY: 11.7285679, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0, 'topK': 1000, 'normalize': False} - results: ROC_AUC: 0.1713348, PRECISION: 0.0363950, PRECISION_RECALL_MIN_DEN: 0.1245411, RECALL: 0.1204443, MAP: 0.0579893, MRR: 0.1270986, NDCG: 0.0880156, F1: 0.0558974, HIT_RATE: 0.3639502, ARHR: 0.1468523, NOVELTY: 0.0047870, AVERAGE_POPULARITY: 0.1142596, DIVERSITY_MEAN_INTER_LIST: 0.9825273, DIVERSITY_HERFINDAHL: 0.9982354, COVERAGE_ITEM: 0.4062445, COVERAGE_ITEM_CORRECT: 0.0397690, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1909400, DIVERSITY_GINI: 0.1200974, SHANNON_ENTROPY: 11.2093873, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'alpha': 0.03802407389079355, 'l1_ratio': 0.003369466880751127, 'topK': 14, 'normalize': False} - results: ROC_AUC: 0.1482227, PRECISION: 0.0293815, PRECISION_RECALL_MIN_DEN: 0.1013383, RECALL: 0.0979582, MAP: 0.0496267, MRR: 0.1097153, NDCG: 0.0740638, F1: 0.0452009, HIT_RATE: 0.2938148, ARHR: 0.1244129, NOVELTY: 0.0051300, AVERAGE_POPULARITY: 0.0745159, DIVERSITY_MEAN_INTER_LIST: 0.9904089, DIVERSITY_HERFINDAHL: 0.9990234, COVERAGE_ITEM: 0.5049163, COVERAGE_ITEM_CORRECT: 0.0370664, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1597836, DIVERSITY_GINI: 0.2023041, SHANNON_ENTROPY: 12.1761995, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1659186, PRECISION: 0.0352042, PRECISION_RECALL_MIN_DEN: 0.1203267, RECALL: 0.1162684, MAP: 0.0561777, MRR: 0.1226211, NDCG: 0.0850304, F1: 0.0540443, HIT_RATE: 0.3520416, ARHR: 0.1416758, NOVELTY: 0.0049387, AVERAGE_POPULARITY: 0.0845364, DIVERSITY_MEAN_INTER_LIST: 0.9900708, DIVERSITY_HERFINDAHL: 0.9989896, COVERAGE_ITEM: 0.4496939, COVERAGE_ITEM_CORRECT: 0.0415399, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1845728, DIVERSITY_GINI: 0.1474350, SHANNON_ENTROPY: 11.7285679, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1659186, PRECISION: 0.0352042, PRECISION_RECALL_MIN_DEN: 0.1203267, RECALL: 0.1162684, MAP: 0.0561777, MRR: 0.1226211, NDCG: 0.0850304, F1: 0.0540443, HIT_RATE: 0.3520416, ARHR: 0.1416758, NOVELTY: 0.0049387, AVERAGE_POPULARITY: 0.0845364, DIVERSITY_MEAN_INTER_LIST: 0.9900708, DIVERSITY_HERFINDAHL: 0.9989896, COVERAGE_ITEM: 0.4496939, COVERAGE_ITEM_CORRECT: 0.0415399, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1845728, DIVERSITY_GINI: 0.1474350, SHANNON_ENTROPY: 11.7285679, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'alpha': 0.9758827205583827, 'l1_ratio': 0.9724147014270962, 'topK': 20, 'normalize': True} - results: ROC_AUC: 0.1563835, PRECISION: 0.0327453, PRECISION_RECALL_MIN_DEN: 0.1118660, RECALL: 0.1078932, MAP: 0.0524908, MRR: 0.1143465, NDCG: 0.0791840, F1: 0.0502401, HIT_RATE: 0.3274531, ARHR: 0.1316375, NOVELTY: 0.0050914, AVERAGE_POPULARITY: 0.0697714, DIVERSITY_MEAN_INTER_LIST: 0.9925569, DIVERSITY_HERFINDAHL: 0.9992382, COVERAGE_ITEM: 0.5068489, COVERAGE_ITEM_CORRECT: 0.0425563, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1731219, DIVERSITY_GINI: 0.1928455, SHANNON_ENTROPY: 12.1886169, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'alpha': 0.9706416867476113, 'l1_ratio': 0.024909278248960505, 'topK': 556, 'normalize': False} - results: ROC_AUC: 0.1728951, PRECISION: 0.0368149, PRECISION_RECALL_MIN_DEN: 0.1259523, RECALL: 0.1218164, MAP: 0.0590496, MRR: 0.1284945, NDCG: 0.0892618, F1: 0.0565412, HIT_RATE: 0.3681491, ARHR: 0.1486774, NOVELTY: 0.0048196, AVERAGE_POPULARITY: 0.1117014, DIVERSITY_MEAN_INTER_LIST: 0.9836929, DIVERSITY_HERFINDAHL: 0.9983519, COVERAGE_ITEM: 0.4441347, COVERAGE_ITEM_CORRECT: 0.0407931, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1922235, DIVERSITY_GINI: 0.1377849, SHANNON_ENTROPY: 11.3963818, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0, 'topK': 1000, 'normalize': False} - results: ROC_AUC: 0.1713348, PRECISION: 0.0363950, PRECISION_RECALL_MIN_DEN: 0.1245411, RECALL: 0.1204443, MAP: 0.0579893, MRR: 0.1270986, NDCG: 0.0880156, F1: 0.0558974, HIT_RATE: 0.3639502, ARHR: 0.1468523, NOVELTY: 0.0047870, AVERAGE_POPULARITY: 0.1142596, DIVERSITY_MEAN_INTER_LIST: 0.9825273, DIVERSITY_HERFINDAHL: 0.9982354, COVERAGE_ITEM: 0.4062445, COVERAGE_ITEM_CORRECT: 0.0397690, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1909400, DIVERSITY_GINI: 0.1200974, SHANNON_ENTROPY: 11.2093873, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'alpha': 0.011709657054531754, 'l1_ratio': 0.004174924194560004, 'topK': 968, 'normalize': False} - results: ROC_AUC: 0.1616346, PRECISION: 0.0339961, PRECISION_RECALL_MIN_DEN: 0.1162213, RECALL: 0.1124816, MAP: 0.0547656, MRR: 0.1196328, NDCG: 0.0828271, F1: 0.0522091, HIT_RATE: 0.3399605, ARHR: 0.1376792, NOVELTY: 0.0048389, AVERAGE_POPULARITY: 0.1168004, DIVERSITY_MEAN_INTER_LIST: 0.9818004, DIVERSITY_HERFINDAHL: 0.9981627, COVERAGE_ITEM: 0.4456439, COVERAGE_ITEM_CORRECT: 0.0359962, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1798163, DIVERSITY_GINI: 0.1438505, SHANNON_ENTROPY: 11.4277666, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1713421, PRECISION: 0.0363950, PRECISION_RECALL_MIN_DEN: 0.1245411, RECALL: 0.1204443, MAP: 0.0579897, MRR: 0.1270989, NDCG: 0.0880160, F1: 0.0558974, HIT_RATE: 0.3639502, ARHR: 0.1468537, NOVELTY: 0.0047870, AVERAGE_POPULARITY: 0.1142578, DIVERSITY_MEAN_INTER_LIST: 0.9825276, DIVERSITY_HERFINDAHL: 0.9982354, COVERAGE_ITEM: 0.4062676, COVERAGE_ITEM_CORRECT: 0.0397690, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1909400, DIVERSITY_GINI: 0.1201080, SHANNON_ENTROPY: 11.2094775, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'alpha': 0.005734808932222114, 'l1_ratio': 0.00172908061981536, 'topK': 972, 'normalize': True} - results: ROC_AUC: 0.1562722, PRECISION: 0.0327310, PRECISION_RECALL_MIN_DEN: 0.1118451, RECALL: 0.1082435, MAP: 0.0527924, MRR: 0.1154077, NDCG: 0.0798355, F1: 0.0502604, HIT_RATE: 0.3273100, ARHR: 0.1323786, NOVELTY: 0.0048490, AVERAGE_POPULARITY: 0.1179344, DIVERSITY_MEAN_INTER_LIST: 0.9812991, DIVERSITY_HERFINDAHL: 0.9981126, COVERAGE_ITEM: 0.4464986, COVERAGE_ITEM_CORRECT: 0.0342252, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1739021, DIVERSITY_GINI: 0.1457856, SHANNON_ENTROPY: 11.4485379, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'alpha': 0.972099185309086, 'l1_ratio': 0.994121206683685, 'topK': 17, 'normalize': False} - results: ROC_AUC: 0.1543013, PRECISION: 0.0324172, PRECISION_RECALL_MIN_DEN: 0.1106527, RECALL: 0.1067481, MAP: 0.0517092, MRR: 0.1130201, NDCG: 0.0781841, F1: 0.0497280, HIT_RATE: 0.3241721, ARHR: 0.1300337, NOVELTY: 0.0050967, AVERAGE_POPULARITY: 0.0691950, DIVERSITY_MEAN_INTER_LIST: 0.9923245, DIVERSITY_HERFINDAHL: 0.9992149, COVERAGE_ITEM: 0.5052551, COVERAGE_ITEM_CORRECT: 0.0422252, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1715616, DIVERSITY_GINI: 0.1918410, SHANNON_ENTROPY: 12.1741372, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'alpha': 0.9728862456942402, 'l1_ratio': 0.00042838490230234793, 'topK': 525, 'normalize': False} - results: ROC_AUC: 0.1728473, PRECISION: 0.0368046, PRECISION_RECALL_MIN_DEN: 0.1256992, RECALL: 0.1215612, MAP: 0.0591013, MRR: 0.1287161, NDCG: 0.0892574, F1: 0.0565013, HIT_RATE: 0.3680459, ARHR: 0.1488733, NOVELTY: 0.0048213, AVERAGE_POPULARITY: 0.1111070, DIVERSITY_MEAN_INTER_LIST: 0.9838690, DIVERSITY_HERFINDAHL: 0.9983695, COVERAGE_ITEM: 0.4436189, COVERAGE_ITEM_CORRECT: 0.0408778, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1924248, DIVERSITY_GINI: 0.1378320, SHANNON_ENTROPY: 11.4052431, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'alpha': 0.9829808476273422, 'l1_ratio': 0.12583563596893935, 'topK': 519, 'normalize': False} - results: ROC_AUC: 0.1730784, PRECISION: 0.0368473, PRECISION_RECALL_MIN_DEN: 0.1257625, RECALL: 0.1216106, MAP: 0.0591561, MRR: 0.1288545, NDCG: 0.0893463, F1: 0.0565566, HIT_RATE: 0.3684728, ARHR: 0.1490465, NOVELTY: 0.0048278, AVERAGE_POPULARITY: 0.1097777, DIVERSITY_MEAN_INTER_LIST: 0.9843327, DIVERSITY_HERFINDAHL: 0.9984159, COVERAGE_ITEM: 0.4462599, COVERAGE_ITEM_CORRECT: 0.0411627, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1923493, DIVERSITY_GINI: 0.1393516, SHANNON_ENTROPY: 11.4335715, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'alpha': 0.9929987247284483, 'l1_ratio': 0.9733501958797351, 'topK': 973, 'normalize': False} - results: ROC_AUC: 0.1677749, PRECISION: 0.0354762, PRECISION_RECALL_MIN_DEN: 0.1213151, RECALL: 0.1172469, MAP: 0.0572195, MRR: 0.1245400, NDCG: 0.0862522, F1: 0.0544704, HIT_RATE: 0.3547624, ARHR: 0.1438791, NOVELTY: 0.0049216, AVERAGE_POPULARITY: 0.0866638, DIVERSITY_MEAN_INTER_LIST: 0.9902369, DIVERSITY_HERFINDAHL: 0.9990062, COVERAGE_ITEM: 0.4523349, COVERAGE_ITEM_CORRECT: 0.0418325, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1857053, DIVERSITY_GINI: 0.1498768, SHANNON_ENTROPY: 11.7700186, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'alpha': 0.9832024956499261, 'l1_ratio': 0.00530326214535859, 'topK': 532, 'normalize': False} - results: ROC_AUC: 0.1729007, PRECISION: 0.0368470, PRECISION_RECALL_MIN_DEN: 0.1257725, RECALL: 0.1216194, MAP: 0.0591134, MRR: 0.1285844, NDCG: 0.0892731, F1: 0.0565575, HIT_RATE: 0.3684697, ARHR: 0.1488337, NOVELTY: 0.0048227, AVERAGE_POPULARITY: 0.1110626, DIVERSITY_MEAN_INTER_LIST: 0.9838735, DIVERSITY_HERFINDAHL: 0.9983700, COVERAGE_ITEM: 0.4449586, COVERAGE_ITEM_CORRECT: 0.0408778, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1923996, DIVERSITY_GINI: 0.1384153, SHANNON_ENTROPY: 11.4088038, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0, 'topK': 570, 'normalize': False} - results: ROC_AUC: 0.1714880, PRECISION: 0.0364724, PRECISION_RECALL_MIN_DEN: 0.1246515, RECALL: 0.1205405, MAP: 0.0580447, MRR: 0.1272545, NDCG: 0.0881088, F1: 0.0559994, HIT_RATE: 0.3647242, ARHR: 0.1470668, NOVELTY: 0.0047879, AVERAGE_POPULARITY: 0.1140932, DIVERSITY_MEAN_INTER_LIST: 0.9825841, DIVERSITY_HERFINDAHL: 0.9982411, COVERAGE_ITEM: 0.4066218, COVERAGE_ITEM_CORRECT: 0.0398614, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1912420, DIVERSITY_GINI: 0.1203135, SHANNON_ENTROPY: 11.2136706, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'alpha': 0.035443851083883045, 'l1_ratio': 0.985439982067623, 'topK': 504, 'normalize': False} - results: ROC_AUC: 0.1629776, PRECISION: 0.0347839, PRECISION_RECALL_MIN_DEN: 0.1174390, RECALL: 0.1135015, MAP: 0.0555254, MRR: 0.1213160, NDCG: 0.0838223, F1: 0.0532466, HIT_RATE: 0.3478394, ARHR: 0.1402237, NOVELTY: 0.0048706, AVERAGE_POPULARITY: 0.1079508, DIVERSITY_MEAN_INTER_LIST: 0.9848932, DIVERSITY_HERFINDAHL: 0.9984719, COVERAGE_ITEM: 0.4524427, COVERAGE_ITEM_CORRECT: 0.0378441, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1822323, DIVERSITY_GINI: 0.1494874, SHANNON_ENTROPY: 11.5714662, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'alpha': 0.9984602743386557, 'l1_ratio': 0.04293618220441809, 'topK': 520, 'normalize': True} - results: ROC_AUC: 0.1731659, PRECISION: 0.0369251, PRECISION_RECALL_MIN_DEN: 0.1260150, RECALL: 0.1218398, MAP: 0.0593166, MRR: 0.1290285, NDCG: 0.0895377, F1: 0.0566732, HIT_RATE: 0.3692506, ARHR: 0.1493838, NOVELTY: 0.0048296, AVERAGE_POPULARITY: 0.1092650, DIVERSITY_MEAN_INTER_LIST: 0.9845138, DIVERSITY_HERFINDAHL: 0.9984340, COVERAGE_ITEM: 0.4458210, COVERAGE_ITEM_CORRECT: 0.0412859, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1921480, DIVERSITY_GINI: 0.1393541, SHANNON_ENTROPY: 11.4413613, 
SearchBayesianSkopt-CV: Search complete. Best config is 3: {'alpha': 0.8776590434902116, 'l1_ratio': 0.637114762945663, 'topK': 800, 'normalize': False}
