
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.8484499089397549, 'l1_ratio': 0.12796674029876223, 'topK': 971, 'normalize': True} - results: ROC_AUC: 0.1813673, PRECISION: 0.0385084, PRECISION_RECALL_MIN_DEN: 0.1360233, RECALL: 0.1318474, MAP: 0.0636193, MRR: 0.1346030, NDCG: 0.0955979, F1: 0.0596063, HIT_RATE: 0.3850844, ARHR: 0.1556861, NOVELTY: 0.0047895, AVERAGE_POPULARITY: 0.1164375, DIVERSITY_MEAN_INTER_LIST: 0.9820372, DIVERSITY_HERFINDAHL: 0.9981864, COVERAGE_ITEM: 0.4421636, COVERAGE_ITEM_CORRECT: 0.0437344, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2019127, DIVERSITY_GINI: 0.1353029, SHANNON_ENTROPY: 11.3130945, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'alpha': 0.7761947857070683, 'l1_ratio': 0.5003632341959622, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1967172, PRECISION: 0.0429133, PRECISION_RECALL_MIN_DEN: 0.1526087, RECALL: 0.1480579, MAP: 0.0712780, MRR: 0.1472532, NDCG: 0.1065705, F1: 0.0665379, HIT_RATE: 0.4291329, ARHR: 0.1718427, NOVELTY: 0.0049044, AVERAGE_POPULARITY: 0.0967177, DIVERSITY_MEAN_INTER_LIST: 0.9879544, DIVERSITY_HERFINDAHL: 0.9987780, COVERAGE_ITEM: 0.4819326, COVERAGE_ITEM_CORRECT: 0.0545833, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2201837, DIVERSITY_GINI: 0.1675317, SHANNON_ENTROPY: 11.8173612, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'alpha': 0.7794091759210269, 'l1_ratio': 0.5131788137746977, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1970831, PRECISION: 0.0430082, PRECISION_RECALL_MIN_DEN: 0.1528536, RECALL: 0.1482832, MAP: 0.0713950, MRR: 0.1474891, NDCG: 0.1067461, F1: 0.0666748, HIT_RATE: 0.4300823, ARHR: 0.1721437, NOVELTY: 0.0049111, AVERAGE_POPULARITY: 0.0954784, DIVERSITY_MEAN_INTER_LIST: 0.9882610, DIVERSITY_HERFINDAHL: 0.9988086, COVERAGE_ITEM: 0.4852589, COVERAGE_ITEM_CORRECT: 0.0549451, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2207374, DIVERSITY_GINI: 0.1700145, SHANNON_ENTROPY: 11.8490925, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'alpha': 0.780776689001171, 'l1_ratio': 0.5262369178204259, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1970971, PRECISION: 0.0430220, PRECISION_RECALL_MIN_DEN: 0.1530669, RECALL: 0.1485073, MAP: 0.0714002, MRR: 0.1474438, NDCG: 0.1067909, F1: 0.0667134, HIT_RATE: 0.4302197, ARHR: 0.1721268, NOVELTY: 0.0049182, AVERAGE_POPULARITY: 0.0941101, DIVERSITY_MEAN_INTER_LIST: 0.9886001, DIVERSITY_HERFINDAHL: 0.9988425, COVERAGE_ITEM: 0.4878383, COVERAGE_ITEM_CORRECT: 0.0553147, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2206116, DIVERSITY_GINI: 0.1724631, SHANNON_ENTROPY: 11.8819058, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'alpha': 0.7776924229372103, 'l1_ratio': 0.5524974826735352, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1972960, PRECISION: 0.0429547, PRECISION_RECALL_MIN_DEN: 0.1530327, RECALL: 0.1484753, MAP: 0.0715009, MRR: 0.1475089, NDCG: 0.1068508, F1: 0.0666287, HIT_RATE: 0.4295472, ARHR: 0.1721562, NOVELTY: 0.0049297, AVERAGE_POPULARITY: 0.0918141, DIVERSITY_MEAN_INTER_LIST: 0.9891458, DIVERSITY_HERFINDAHL: 0.9988971, COVERAGE_ITEM: 0.4933128, COVERAGE_ITEM_CORRECT: 0.0556689, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2205612, DIVERSITY_GINI: 0.1768905, SHANNON_ENTROPY: 11.9383794, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'alpha': 0.9996105579681558, 'l1_ratio': 0.455793134202254, 'topK': 996, 'normalize': False} - results: ROC_AUC: 0.1904298, PRECISION: 0.0414207, PRECISION_RECALL_MIN_DEN: 0.1458626, RECALL: 0.1413505, MAP: 0.0683654, MRR: 0.1421394, NDCG: 0.1023125, F1: 0.0640660, HIT_RATE: 0.4142070, ARHR: 0.1655685, NOVELTY: 0.0048331, AVERAGE_POPULARITY: 0.1098460, DIVERSITY_MEAN_INTER_LIST: 0.9841823, DIVERSITY_HERFINDAHL: 0.9984008, COVERAGE_ITEM: 0.4567854, COVERAGE_ITEM_CORRECT: 0.0501328, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2132125, DIVERSITY_GINI: 0.1468271, SHANNON_ENTROPY: 11.4986836, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'alpha': 0.7582429261352912, 'l1_ratio': 0.5947969189744851, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1968381, PRECISION: 0.0430541, PRECISION_RECALL_MIN_DEN: 0.1536293, RECALL: 0.1490679, MAP: 0.0712243, MRR: 0.1470107, NDCG: 0.1067401, F1: 0.0668083, HIT_RATE: 0.4305413, ARHR: 0.1716306, NOVELTY: 0.0049453, AVERAGE_POPULARITY: 0.0888594, DIVERSITY_MEAN_INTER_LIST: 0.9898343, DIVERSITY_HERFINDAHL: 0.9989659, COVERAGE_ITEM: 0.4995419, COVERAGE_ITEM_CORRECT: 0.0563927, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2213917, DIVERSITY_GINI: 0.1822438, SHANNON_ENTROPY: 12.0083352, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'alpha': 0.9960931352729102, 'l1_ratio': 0.5864829835287471, 'topK': 9, 'normalize': True} - results: ROC_AUC: 0.1617594, PRECISION: 0.0332854, PRECISION_RECALL_MIN_DEN: 0.1230112, RECALL: 0.1197831, MAP: 0.0579166, MRR: 0.1170020, NDCG: 0.0862045, F1: 0.0520936, HIT_RATE: 0.3328539, ARHR: 0.1329017, NOVELTY: 0.0051433, AVERAGE_POPULARITY: 0.0511752, DIVERSITY_MEAN_INTER_LIST: 0.9939408, DIVERSITY_HERFINDAHL: 0.9993765, COVERAGE_ITEM: 0.6139673, COVERAGE_ITEM_CORRECT: 0.0521501, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1806468, DIVERSITY_GINI: 0.2713885, SHANNON_ENTROPY: 12.7194325, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'alpha': 0.508118089966059, 'l1_ratio': 0.2753830161013375, 'topK': 999, 'normalize': True} - results: ROC_AUC: 0.1835649, PRECISION: 0.0393602, PRECISION_RECALL_MIN_DEN: 0.1379459, RECALL: 0.1336357, MAP: 0.0646238, MRR: 0.1364613, NDCG: 0.0970356, F1: 0.0608089, HIT_RATE: 0.3936018, ARHR: 0.1583082, NOVELTY: 0.0048121, AVERAGE_POPULARITY: 0.1121105, DIVERSITY_MEAN_INTER_LIST: 0.9835556, DIVERSITY_HERFINDAHL: 0.9983382, COVERAGE_ITEM: 0.4478152, COVERAGE_ITEM_CORRECT: 0.0455746, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2048068, DIVERSITY_GINI: 0.1403778, SHANNON_ENTROPY: 11.4127505, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'alpha': 0.6905867075017688, 'l1_ratio': 0.5783994107273359, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1967803, PRECISION: 0.0430399, PRECISION_RECALL_MIN_DEN: 0.1528679, RECALL: 0.1482553, MAP: 0.0713648, MRR: 0.1474446, NDCG: 0.1066901, F1: 0.0667095, HIT_RATE: 0.4303990, ARHR: 0.1721983, NOVELTY: 0.0049148, AVERAGE_POPULARITY: 0.0946907, DIVERSITY_MEAN_INTER_LIST: 0.9884917, DIVERSITY_HERFINDAHL: 0.9988317, COVERAGE_ITEM: 0.4857825, COVERAGE_ITEM_CORRECT: 0.0550375, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2205109, DIVERSITY_GINI: 0.1707015, SHANNON_ENTROPY: 11.8636567, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'alpha': 0.7159147949323187, 'l1_ratio': 0.5454366507356697, 'topK': 1000, 'normalize': False} - results: ROC_AUC: 0.1893663, PRECISION: 0.0410710, PRECISION_RECALL_MIN_DEN: 0.1443142, RECALL: 0.1398361, MAP: 0.0678665, MRR: 0.1418687, NDCG: 0.1015185, F1: 0.0634919, HIT_RATE: 0.4107100, ARHR: 0.1651436, NOVELTY: 0.0048367, AVERAGE_POPULARITY: 0.1084351, DIVERSITY_MEAN_INTER_LIST: 0.9846845, DIVERSITY_HERFINDAHL: 0.9984510, COVERAGE_ITEM: 0.4566237, COVERAGE_ITEM_CORRECT: 0.0491858, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2112999, DIVERSITY_GINI: 0.1469619, SHANNON_ENTROPY: 11.5150224, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'alpha': 0.863018415527136, 'l1_ratio': 0.5243833283214532, 'topK': 701, 'normalize': True} - results: ROC_AUC: 0.1965298, PRECISION: 0.0429266, PRECISION_RECALL_MIN_DEN: 0.1532828, RECALL: 0.1487582, MAP: 0.0711234, MRR: 0.1467102, NDCG: 0.1065649, F1: 0.0666243, HIT_RATE: 0.4292663, ARHR: 0.1713710, NOVELTY: 0.0049565, AVERAGE_POPULARITY: 0.0870081, DIVERSITY_MEAN_INTER_LIST: 0.9902441, DIVERSITY_HERFINDAHL: 0.9990069, COVERAGE_ITEM: 0.5022676, COVERAGE_ITEM_CORRECT: 0.0566545, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2207626, DIVERSITY_GINI: 0.1850692, SHANNON_ENTROPY: 12.0488641, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'alpha': 0.46227534208144716, 'l1_ratio': 0.9885482711641684, 'topK': 988, 'normalize': True} - results: ROC_AUC: 0.1967011, PRECISION: 0.0430612, PRECISION_RECALL_MIN_DEN: 0.1534072, RECALL: 0.1488281, MAP: 0.0713100, MRR: 0.1472564, NDCG: 0.1067827, F1: 0.0667931, HIT_RATE: 0.4306122, ARHR: 0.1720920, NOVELTY: 0.0049606, AVERAGE_POPULARITY: 0.0860248, DIVERSITY_MEAN_INTER_LIST: 0.9905657, DIVERSITY_HERFINDAHL: 0.9990391, COVERAGE_ITEM: 0.5030683, COVERAGE_ITEM_CORRECT: 0.0569856, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2209387, DIVERSITY_GINI: 0.1858734, SHANNON_ENTROPY: 12.0674051, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'alpha': 0.28747984985047587, 'l1_ratio': 0.9959686232737289, 'topK': 951, 'normalize': False} - results: ROC_AUC: 0.1867280, PRECISION: 0.0403780, PRECISION_RECALL_MIN_DEN: 0.1408200, RECALL: 0.1363782, MAP: 0.0661475, MRR: 0.1390776, NDCG: 0.0991598, F1: 0.0623075, HIT_RATE: 0.4037804, ARHR: 0.1618158, NOVELTY: 0.0048373, AVERAGE_POPULARITY: 0.1075447, DIVERSITY_MEAN_INTER_LIST: 0.9851096, DIVERSITY_HERFINDAHL: 0.9984935, COVERAGE_ITEM: 0.4545371, COVERAGE_ITEM_CORRECT: 0.0478768, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2084812, DIVERSITY_GINI: 0.1462902, SHANNON_ENTROPY: 11.5228106, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'alpha': 0.5952476182494127, 'l1_ratio': 0.8250019684301283, 'topK': 980, 'normalize': True} - results: ROC_AUC: 0.1957925, PRECISION: 0.0427392, PRECISION_RECALL_MIN_DEN: 0.1524701, RECALL: 0.1479095, MAP: 0.0706238, MRR: 0.1459160, NDCG: 0.1058890, F1: 0.0663133, HIT_RATE: 0.4273923, ARHR: 0.1704964, NOVELTY: 0.0049797, AVERAGE_POPULARITY: 0.0821291, DIVERSITY_MEAN_INTER_LIST: 0.9913249, DIVERSITY_HERFINDAHL: 0.9991150, COVERAGE_ITEM: 0.5122926, COVERAGE_ITEM_CORRECT: 0.0571319, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2198314, DIVERSITY_GINI: 0.1941071, SHANNON_ENTROPY: 12.1614552, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'alpha': 0.9927447400557415, 'l1_ratio': 0.3313356036630137, 'topK': 985, 'normalize': True} - results: ROC_AUC: 0.1936260, PRECISION: 0.0422171, PRECISION_RECALL_MIN_DEN: 0.1492364, RECALL: 0.1447286, MAP: 0.0699853, MRR: 0.1449397, NDCG: 0.1046105, F1: 0.0653654, HIT_RATE: 0.4221713, ARHR: 0.1690168, NOVELTY: 0.0048613, AVERAGE_POPULARITY: 0.1050164, DIVERSITY_MEAN_INTER_LIST: 0.9856181, DIVERSITY_HERFINDAHL: 0.9985444, COVERAGE_ITEM: 0.4664947, COVERAGE_ITEM_CORRECT: 0.0522348, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2168617, DIVERSITY_GINI: 0.1546626, SHANNON_ENTROPY: 11.6214499, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'alpha': 0.35071035638206566, 'l1_ratio': 0.9982785732754745, 'topK': 15, 'normalize': True} - results: ROC_AUC: 0.1732497, PRECISION: 0.0360014, PRECISION_RECALL_MIN_DEN: 0.1273299, RECALL: 0.1233641, MAP: 0.0615690, MRR: 0.1290341, NDCG: 0.0912050, F1: 0.0557351, HIT_RATE: 0.3600139, ARHR: 0.1481852, NOVELTY: 0.0051486, AVERAGE_POPULARITY: 0.0642455, DIVERSITY_MEAN_INTER_LIST: 0.9939073, DIVERSITY_HERFINDAHL: 0.9993732, COVERAGE_ITEM: 0.5952493, COVERAGE_ITEM_CORRECT: 0.0515804, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1903360, DIVERSITY_GINI: 0.2593495, SHANNON_ENTROPY: 12.6392821, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'alpha': 0.7006934832137516, 'l1_ratio': 0.3813370546622703, 'topK': 11, 'normalize': True} - results: ROC_AUC: 0.1675792, PRECISION: 0.0339940, PRECISION_RECALL_MIN_DEN: 0.1193091, RECALL: 0.1154941, MAP: 0.0587035, MRR: 0.1254547, NDCG: 0.0867663, F1: 0.0525243, HIT_RATE: 0.3399405, ARHR: 0.1428533, NOVELTY: 0.0051292, AVERAGE_POPULARITY: 0.0682093, DIVERSITY_MEAN_INTER_LIST: 0.9923081, DIVERSITY_HERFINDAHL: 0.9992133, COVERAGE_ITEM: 0.5887815, COVERAGE_ITEM_CORRECT: 0.0467680, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1829873, DIVERSITY_GINI: 0.2519627, SHANNON_ENTROPY: 12.5017990, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'alpha': 0.5727573222979672, 'l1_ratio': 0.7248400805268832, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1976209, PRECISION: 0.0430183, PRECISION_RECALL_MIN_DEN: 0.1528922, RECALL: 0.1483111, MAP: 0.0713700, MRR: 0.1473154, NDCG: 0.1067124, F1: 0.0666897, HIT_RATE: 0.4301833, ARHR: 0.1720858, NOVELTY: 0.0049288, AVERAGE_POPULARITY: 0.0919957, DIVERSITY_MEAN_INTER_LIST: 0.9891850, DIVERSITY_HERFINDAHL: 0.9989010, COVERAGE_ITEM: 0.4905794, COVERAGE_ITEM_CORRECT: 0.0555919, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2207626, DIVERSITY_GINI: 0.1749338, SHANNON_ENTROPY: 11.9252872, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'alpha': 0.28680007258235024, 'l1_ratio': 0.0009407751885718298, 'topK': 987, 'normalize': True} - results: ROC_AUC: 0.1753332, PRECISION: 0.0370737, PRECISION_RECALL_MIN_DEN: 0.1292150, RECALL: 0.1251543, MAP: 0.0605588, MRR: 0.1300489, NDCG: 0.0912499, F1: 0.0572009, HIT_RATE: 0.3707366, ARHR: 0.1501740, NOVELTY: 0.0048044, AVERAGE_POPULARITY: 0.1143443, DIVERSITY_MEAN_INTER_LIST: 0.9827784, DIVERSITY_HERFINDAHL: 0.9982605, COVERAGE_ITEM: 0.4540443, COVERAGE_ITEM_CORRECT: 0.0413782, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1947402, DIVERSITY_GINI: 0.1410625, SHANNON_ENTROPY: 11.3729048, 
SearchBayesianSkopt-CV: Search complete. Best config is 11: {'alpha': 0.930884826476267, 'l1_ratio': 0.6534945725958449, 'topK': 772, 'normalize': False}
